"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
126134.000000,142435.000000,58035.726563,82381.960938,54099.000000,99798.234375,359.559998,5156.379395,4569.879883,4.217761
69644.500000,83838.000000,54440.964844,104263.500000,76366.000000,89477.164063,16.910000,24302.841797,45.599998,4.218750
121171.000000,127094.000000,62481.804688,125553.187500,85714.000000,95996.617188,198.470001,9518.530273,1366.479980,4.222706
122792.000000,137468.000000,58539.417969,98952.867188,69612.000000,93158.875000,89.889999,9988.823242,589.760010,4.223695
125478.500000,92016.000000,89368.796875,146874.031250,75328.000000,127781.648438,161.979996,14429.481445,735.679993,4.225672
57941.500000,65023.000000,58398.628906,88199.000000,55695.000000,103783.289063,23.139999,7001.372559,216.599991,4.225672
92898.000000,101508.000000,59977.175781,68452.570313,47700.000000,94048.375000,105.909996,2565.379639,2705.599854,4.226661
132533.500000,137529.000000,63155.519531,139071.390625,91693.000000,99398.882813,671.059998,12500.830078,3518.040039,4.227650
87961.500000,110492.000000,52172.507813,41470.437500,31096.000000,87400.523438,77.430000,3346.810059,1516.199951,4.229628
88751.500000,103616.000000,56134.363281,71213.351563,54096.000000,86273.257813,26.699999,6976.891602,250.800003,4.230617
95929.000000,111182.000000,56545.152344,88199.000000,62282.000000,92807.070313,366.679993,13120.031250,1831.599976,4.232595
116391.500000,129624.000000,58845.843750,87789.601563,63528.000000,90564.460938,1035.069946,34689.226563,1955.479980,4.232595
65996.000000,64845.000000,66699.265625,81087.898438,45017.000000,118048.210938,63.189999,21795.808594,190.000000,4.233584
109331.000000,123689.000000,57928.488281,116495.656250,81837.000000,93291.054688,57.849998,43758.574219,86.639999,4.233584
72850.500000,82105.000000,58149.082031,120795.250000,76457.000000,103541.039063,37.380001,13953.784180,175.559998,4.234573
83094.000000,99893.000000,54514.812500,51204.371094,40401.000000,83060.554688,13.349999,852.100037,1026.760010,4.235561
77904.000000,86078.000000,59312.679688,145467.828125,94654.000000,100718.187500,94.339996,31049.832031,199.119995,4.236550
123526.000000,139033.000000,58226.468750,82985.375000,58009.000000,93753.203125,238.519989,10072.418945,1551.919922,4.236550
83679.500000,103025.000000,53229.988281,34217.828125,26769.000000,83772.265625,45.389999,9166.361328,324.519989,4.236550
70855.000000,60502.000000,76750.406250,117804.851563,57206.000000,134958.906250,42.720001,11129.302734,251.559998,4.237539
118661.500000,127895.000000,60804.562500,94266.125000,64947.000000,95121.015625,858.849976,20617.958984,2729.919922,4.238528
66088.500000,75836.000000,57112.398438,89752.046875,63004.000000,93358.992188,23.139999,19372.728516,78.279999,4.240506
101693.000000,118980.000000,56014.054688,100861.921875,76532.000000,86370.242188,59.629997,71416.234375,54.720001,4.240506
