"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
101652.500000,96572.000000,68983.750000,78052.109375,47832.000000,106941.437500,198.470001,262143.000000,981.919983,1.871366
57207.000000,70065.000000,53509.140625,84542.875000,58965.000000,93964.250000,-5.340000,262143.000000,7.600000,1.871366
140763.000000,145100.000000,63577.148438,115950.976563,81724.000000,92983.257813,69.419998,262143.000000,2748.919922,1.874026
108322.000000,123573.000000,57447.750000,60388.277344,44737.000000,88463.828125,24.029999,262143.000000,3518.800049,1.875356
126688.000000,141061.000000,58858.398438,79308.789063,54801.000000,94844.640625,639.909973,262143.000000,46.360001,1.878016
55842.500000,69944.000000,52323.203125,76615.648438,58604.000000,85678.164063,32.040001,262143.000000,24.320000,1.878016
88790.500000,98745.000000,58929.304688,72762.835938,52637.000000,90593.789063,42.720001,262143.000000,138.319992,1.879346
142385.500000,164940.000000,56574.367188,71766.039063,46808.000000,100479.812500,239.410004,262143.000000,2027.679932,1.879346
202765.500000,112492.000000,118127.867188,105869.054688,36428.000000,190464.312500,85.440002,262143.000000,1654.520020,1.879346
83132.500000,89196.000000,61080.894531,92025.109375,62748.000000,96113.953125,37.380001,262143.000000,120.839996,1.879346
107850.000000,115002.000000,61460.300781,86099.492188,65114.000000,86657.500000,208.259995,262143.000000,1204.599976,1.880676
111020.500000,121353.000000,59955.992188,75809.312500,53693.000000,92530.476563,464.579987,262143.000000,2717.760010,1.883337
105236.000000,99444.000000,69353.070313,72172.765625,46820.000000,101023.375000,8.010000,262143.000000,947.719971,1.884667
119547.500000,114600.000000,68365.320313,116666.539063,69560.000000,109917.460938,55.180000,262143.000000,896.039978,1.884667
74991.500000,96093.000000,51144.648438,69829.398438,56125.000000,81538.343750,45.389999,262143.000000,1272.239990,1.884667
129276.000000,110497.000000,76673.867188,75507.601563,43025.000000,115013.734375,209.149994,262143.000000,1608.160034,1.885997
90547.500000,99596.000000,59581.917969,108243.578125,78908.000000,89900.273438,51.619999,262143.000000,1067.799927,1.885997
139549.000000,162092.000000,56421.558594,114973.757813,78088.000000,96492.679688,2783.030029,262143.000000,1952.439941,1.885997
119057.000000,111205.000000,70163.390625,144583.171875,81557.000000,116181.351563,1051.979980,262143.000000,1460.719971,1.885997
75799.500000,91911.000000,54047.898438,96990.421875,72535.000000,87631.687500,33.820000,262143.000000,39.520000,1.887327
89469.000000,107284.000000,54653.445313,83867.367188,63024.000000,87210.140625,1559.280029,262143.000000,3489.919922,1.887327
79238.000000,89769.000000,57847.824219,95617.148438,69485.000000,90183.007813,730.690002,262143.000000,1430.319946,1.888657
117312.000000,131193.000000,58601.902344,48354.589844,32361.000000,97925.476563,728.019958,262143.000000,1379.400024,1.889987
85502.500000,102168.000000,54845.859375,52421.890625,39772.000000,86380.406250,776.969971,262143.000000,3499.040039,1.891317
149493.500000,134203.000000,73002.890625,190120.906250,104015.000000,119788.148438,117.479996,262143.000000,459.799988,1.891317
97661.000000,111996.000000,57147.675781,78282.617188,55020.000000,93244.812500,20.469999,0.000000,-6.840000,1.891317
204596.500000,209345.000000,64049.468750,170430.546875,104129.000000,107264.414063,325.739990,262143.000000,1901.520020,1.892647
90994.000000,101848.000000,58551.792969,64550.808594,47672.000000,88739.757813,938.059998,262143.000000,1451.599976,1.892647
86256.500000,99325.000000,56913.226563,87588.460938,65385.000000,87790.742188,578.500000,262143.000000,2802.119873,1.893977
103613.500000,101828.000000,66685.140625,110184.671875,73652.000000,98043.000000,40.939999,262143.000000,25.080000,1.893977
145735.500000,160301.000000,59581.179688,112563.640625,76665.000000,96223.445313,99.680000,262143.000000,1874.919922,1.895307
93749.000000,110260.000000,55722.246094,114676.500000,79444.000000,94600.468750,379.139984,262143.000000,1325.439941,1.899297
99591.000000,112961.000000,57779.195313,48286.949219,36469.000000,86773.242188,68.529999,262143.000000,1060.199951,1.899297
91413.000000,107270.000000,55848.257813,51842.500000,36546.000000,92966.406250,45.389999,262143.000000,2188.040039,1.900627
101947.500000,112236.000000,59528.417969,70603.695313,49740.000000,93025.414063,184.229996,262143.000000,22.799999,1.901957
85326.500000,90832.000000,61563.742188,54272.199219,39252.000000,90614.062500,31.150000,262143.000000,1863.520020,1.903287
111303.000000,123521.000000,59053.550781,87394.437500,60229.000000,95095.085938,1443.579956,262143.000000,4933.919922,1.903287
79767.500000,88261.000000,59229.367188,84610.515625,64517.000000,85946.875000,867.750000,262143.000000,2798.320068,1.903287
134384.500000,118915.000000,74061.500000,88151.828125,53207.000000,108578.164063,55.180000,262143.000000,2046.679932,1.904617
135503.000000,124853.000000,71126.250000,133164.468750,77441.000000,112693.117188,212.709991,262143.000000,1319.359985,1.905947
90910.500000,100932.000000,59028.953125,111573.070313,80224.000000,91145.453125,179.779999,262143.000000,908.959961,1.905947
101939.000000,98241.000000,68002.914063,92329.492188,57057.000000,106050.179688,35.599998,262143.000000,19.000000,1.905947
92539.000000,117428.000000,51645.566406,107107.937500,84256.000000,83310.695313,832.149963,262143.000000,2957.919922,1.907277
164111.000000,122883.000000,87523.734375,172417.031250,83479.000000,135357.656250,1949.099976,262143.000000,2897.119873,1.907277
182510.500000,132560.000000,90230.906250,128743.835938,73168.000000,115314.835938,15.130000,262143.000000,1126.319946,1.907277
124030.500000,121163.000000,67087.000000,80859.171875,50827.000000,104259.281250,42.720001,262143.000000,805.599976,1.909937
106680.500000,127849.000000,54684.929688,75983.750000,57785.000000,86175.851563,1040.410034,262143.000000,2409.959961,1.911267
104780.500000,126740.000000,54180.960938,160135.031250,114848.000000,91378.250000,105.019997,262143.000000,162.639999,1.911267
139198.500000,135441.000000,67354.140625,104477.101563,62837.000000,108964.648438,29.369999,262143.000000,72.199997,1.912597
121922.500000,136916.000000,58359.238281,113238.257813,73556.000000,100891.601563,13.349999,262143.000000,31.920000,1.913927
92973.500000,102033.000000,59717.062500,92827.890625,67541.000000,90072.226563,147.739990,262143.000000,620.159973,1.913927
153844.000000,120016.000000,84008.132813,84133.476563,43716.000000,126127.093750,40.939999,262143.000000,2329.399902,1.915257
152662.000000,135636.000000,73762.554688,117996.195313,68100.000000,113553.578125,860.630005,262143.000000,3081.040039,1.917917
75793.000000,92371.000000,53774.125000,61437.589844,46547.000000,86501.257813,1105.380005,262143.000000,2163.719971,1.917917
80594.500000,100218.000000,52703.515625,78656.421875,59630.000000,86446.875000,38.270000,262143.000000,174.039993,1.917917
125293.000000,156997.000000,52301.648438,96495.578125,73909.000000,85563.781250,32.040001,262143.000000,10.639999,1.917917
98730.000000,104263.000000,62058.152344,106333.640625,70979.000000,98179.476563,350.660004,262143.000000,1361.919922,1.917917
112420.000000,133536.000000,55172.820313,53322.570313,38032.000000,91884.414063,8.010000,262143.000000,1964.599976,1.920578
125689.500000,114464.000000,71963.132813,80179.210938,47648.000000,110280.078125,883.769958,262143.000000,4338.839844,1.920578
188331.000000,116583.000000,105868.445313,201588.562500,72999.000000,180979.296875,1001.250000,262143.000000,3727.800049,1.921908
150814.500000,160172.000000,61707.285156,168947.812500,111592.000000,99220.054688,72.089996,262143.000000,34.959999,1.921908
71117.500000,85392.000000,54580.718750,46282.667969,37952.000000,79921.507813,24.029999,262143.000000,1147.599976,1.923238
83198.000000,71615.000000,76135.789063,37017.769531,19631.000000,123579.875000,56.070000,262143.000000,556.320007,1.923238
77588.500000,94221.000000,53967.164063,100484.554688,75817.000000,86858.570313,104.129997,262143.000000,1271.479980,1.924568
85010.000000,104448.000000,53339.605469,65278.828125,52292.000000,81812.000000,292.809998,262143.000000,1391.559937,1.928558
75140.000000,87025.000000,56585.753906,87086.500000,68737.000000,83030.984375,32.040001,262143.000000,956.080017,1.928558
93271.500000,97535.000000,62671.257813,82512.789063,60907.000000,88783.851563,175.330002,262143.000000,802.559998,1.928558
87332.000000,103736.000000,55172.652344,76414.507813,57372.000000,87288.242188,1359.030029,262143.000000,1947.880005,1.931218
122093.500000,144922.000000,55212.593750,64534.789063,51962.000000,81393.171875,367.570007,262143.000000,993.320007,1.933878
97102.000000,102124.000000,62313.238281,89466.359375,61372.000000,95536.515625,1493.419922,262143.000000,1811.079956,1.933878
100355.500000,120094.000000,54764.585938,59085.320313,45450.000000,85197.257813,380.029999,262143.000000,2312.679932,1.935208
70147.500000,84822.000000,54198.042969,97414.054688,72742.000000,87763.984375,64.080002,262143.000000,808.640015,1.936538
137788.000000,135557.000000,66614.585938,144832.375000,102721.000000,92403.062500,2136.889893,262143.000000,3676.119873,1.937868
72214.500000,77213.000000,61293.429688,92739.781250,66713.000000,91103.601563,173.550003,262143.000000,582.159973,1.939198
95515.000000,105613.000000,59269.890625,59703.867188,42366.000000,92355.960938,87.220001,262143.000000,1426.520020,1.940528
81537.000000,96899.000000,55146.171875,46189.218750,33635.000000,89997.234375,510.859985,262143.000000,1570.919922,1.943188
87693.500000,102167.000000,56251.832031,96078.171875,69475.000000,90630.867188,104.129997,262143.000000,1257.040039,1.943188
95564.500000,123789.000000,50593.468750,64600.648438,50253.000000,84247.078125,46.279999,262143.000000,2487.479980,1.943188
95830.500000,114140.000000,55023.199219,136306.171875,96616.000000,92458.406250,51.619999,262143.000000,851.200012,1.943188
117555.000000,121858.000000,63221.824219,87972.937500,54994.000000,104836.796875,943.399963,262143.000000,1864.280029,1.943188
97220.500000,103213.000000,61731.011719,93162.531250,63273.000000,96494.554688,68.529999,262143.000000,2270.119873,1.944518
118811.500000,141845.000000,54893.941406,71788.289063,52373.000000,89830.976563,436.100006,262143.000000,1765.479980,1.947178
165599.500000,176641.000000,61439.460938,100112.539063,62865.000000,104366.109375,322.179993,262143.000000,1955.479980,1.947178
67108.500000,79925.000000,55026.871094,88689.390625,67381.000000,86260.937500,19.580000,262143.000000,15.200000,1.947178
149018.500000,134041.000000,72858.882813,101969.078125,57293.000000,116639.828125,40.939999,262143.000000,2131.040039,1.948509
129975.500000,139848.000000,60909.519531,127077.757813,81756.000000,101866.140625,75.650002,262143.000000,1844.520020,1.949839
136952.000000,112703.000000,79636.632813,75288.656250,37163.000000,132769.625000,70.309998,262143.000000,1389.280029,1.949839
155426.000000,152896.000000,66620.445313,109614.179688,57008.000000,126011.695313,509.970001,262143.000000,1455.400024,1.951169
92774.500000,111576.000000,54492.632813,79833.890625,58988.000000,88695.898438,228.729996,262143.000000,2099.879883,1.952499
110002.000000,106305.000000,67815.164063,71228.476563,40913.000000,114096.484375,18.690001,262143.000000,1648.439941,1.952499
196794.500000,136968.000000,94161.601563,173464.562500,84600.000000,134375.593750,68.529999,262143.000000,2668.359863,1.952499
208897.500000,142009.000000,96404.500000,148571.250000,71917.000000,135388.937500,1729.270020,262143.000000,6537.520020,1.956489
129538.000000,125873.000000,67444.195313,75331.375000,50113.000000,98515.695313,169.099991,262143.000000,1761.679932,1.956489
96729.000000,110705.000000,57262.378906,137273.593750,95473.000000,94229.382813,267.889984,262143.000000,1550.400024,1.957819
138517.500000,117604.000000,77190.257813,94902.476563,59284.000000,104910.742188,83.659996,262143.000000,1905.319946,1.959149
75488.000000,91389.000000,54133.230469,81721.578125,64173.000000,83457.304688,796.549988,262143.000000,1437.919922,1.960479
170300.000000,177101.000000,63019.296875,152880.640625,96909.000000,103387.562500,89.000000,262143.000000,553.279968,1.964469
81076.000000,96768.000000,54908.617188,83450.851563,60096.000000,91004.984375,508.190002,262143.000000,2249.599854,1.965799
165725.000000,146453.000000,74159.992188,93223.937500,55569.000000,109944.828125,40.049999,262143.000000,3416.199951,1.967129
96743.000000,111000.000000,57118.464844,52203.839844,37884.000000,90308.062500,22.250000,262143.000000,2419.840088,1.968459
82892.500000,102620.000000,52937.468750,85143.625000,68776.000000,81132.554688,428.089996,262143.000000,2181.199951,1.973779
113171.500000,114104.000000,65000.414063,117167.609375,67980.000000,112955.242188,268.779999,262143.000000,3135.000000,1.975109
123321.500000,123951.000000,65203.164063,95647.406250,59115.000000,106036.515625,542.010010,262143.000000,4016.599854,1.975109
132708.500000,135220.000000,64318.773438,97316.156250,61584.000000,103561.179688,49.840000,262143.000000,2627.320068,1.975109
76812.500000,95339.000000,52800.886719,52178.027344,42111.000000,81202.992188,39.160000,262143.000000,719.719971,1.975109
69524.500000,87537.000000,52050.648438,67502.046875,55125.000000,80250.593750,450.339996,262143.000000,15.960000,1.976439
65948.500000,50342.000000,85852.789063,42863.289063,18934.000000,148362.125000,94.339996,262143.000000,608.000000,1.976439
114336.000000,111269.000000,67342.414063,60630.359375,40257.000000,98702.625000,36.489998,262143.000000,1406.760010,1.979100
155942.500000,119069.000000,85831.304688,89238.515625,45753.000000,127824.093750,1829.839966,262143.000000,2973.879883,1.979100
110772.000000,120479.000000,60255.761719,65455.937500,44651.000000,96072.210938,62.299999,262143.000000,1532.919922,1.983090
158319.500000,145505.000000,71307.703125,147303.890625,66641.000000,144861.390625,2898.729980,262143.000000,3910.199951,1.985750
125179.000000,128253.000000,63965.210938,66117.210938,45277.000000,95701.070313,92.559998,262143.000000,1615.000000,1.987080
79807.000000,88107.000000,59362.269531,76504.398438,55647.000000,90099.960938,923.820007,262143.000000,1093.640015,1.987080
86696.500000,103976.000000,54644.738281,71420.718750,53900.000000,86839.117188,755.609985,262143.000000,3380.479980,1.989740
120451.500000,143228.000000,55114.289063,97127.476563,71836.000000,88609.429688,593.630005,262143.000000,2888.000000,1.989740
78164.000000,100317.000000,51063.687500,89589.179688,73645.000000,79724.578125,23.139999,262143.000000,892.239990,1.991070
82612.000000,94751.000000,57139.871094,82618.695313,58795.000000,92091.148438,351.549988,262143.000000,503.119995,1.991070
57021.000000,68036.000000,54925.750000,81452.796875,62900.000000,84866.304688,28.480000,262143.000000,6.080000,1.991070
82041.000000,102756.000000,52324.335938,34886.218750,26340.000000,86799.671875,23.139999,262143.000000,943.919983,1.991070
118051.000000,127068.000000,60885.433594,68610.992188,49688.000000,90494.484375,585.619995,262143.000000,3059.000000,1.993730
50856.500000,58789.000000,56693.117188,57749.429688,39797.000000,95099.296875,131.720001,262143.000000,332.880005,1.993730
65667.000000,85113.000000,50562.812500,88885.187500,71453.000000,81524.625000,83.659996,262143.000000,419.519989,1.993730
57446.500000,74365.000000,50626.152344,68369.796875,51181.000000,87545.828125,9.790000,262143.000000,27.360001,1.995060
154357.500000,141658.000000,71411.242188,84285.671875,48766.000000,113270.429688,56.959999,262143.000000,2210.080078,1.996390
77658.500000,98288.000000,51780.765625,72017.906250,55184.000000,85527.789063,90.779999,262143.000000,1403.719971,1.996390
67669.000000,76564.000000,57922.203125,47509.089844,31360.000000,99284.304688,12.460000,262143.000000,1585.359985,1.999050
106948.000000,95272.000000,73567.726563,66394.000000,39368.000000,110526.250000,288.359985,262143.000000,1494.160034,2.001710
70727.000000,65717.000000,70532.195313,115731.148438,86661.000000,87519.835938,67.639999,262143.000000,204.440002,2.001710
200636.500000,129065.000000,101878.226563,167343.140625,67273.000000,163022.296875,542.899963,262143.000000,3773.399902,2.004370
114068.500000,89803.000000,83244.367188,114443.320313,56783.000000,132084.562500,66.750000,262143.000000,2226.040039,2.004370
143762.500000,162632.000000,57932.140625,98591.531250,71004.000000,90999.023438,307.049988,262143.000000,3927.679932,2.004370
126228.500000,108716.000000,76092.859375,133864.890625,73164.000000,119908.273438,274.119995,262143.000000,353.399994,2.009691
148180.000000,126112.000000,77003.968750,146793.921875,75364.000000,127650.953125,83.659996,262143.000000,822.320007,2.011020
59274.500000,56483.000000,68774.914063,88047.695313,63815.000000,90422.218750,46.279999,262143.000000,189.239990,2.015011
120942.000000,115201.000000,68801.968750,95846.765625,59057.000000,106361.890625,69.419998,262143.000000,5299.479980,2.015011
128314.000000,142069.000000,59190.863281,86165.351563,54981.000000,102706.984375,354.220001,262143.000000,725.799988,2.016341
178284.000000,158395.000000,73765.085938,101619.304688,60235.000000,110562.343750,702.209961,262143.000000,4053.839844,2.016341
82309.000000,104665.000000,51537.789063,57531.378906,44969.000000,83843.906250,404.949982,262143.000000,1877.959961,2.016341
141224.500000,138055.000000,67040.585938,52320.429688,33267.000000,103071.257813,19.580000,262143.000000,1819.439941,2.016341
65595.500000,76963.000000,55856.277344,103482.968750,80851.000000,83880.960938,77.430000,262143.000000,850.440002,2.016341
84993.000000,105430.000000,52832.226563,60372.257813,46166.000000,85702.820313,1210.400024,262143.000000,1304.160034,2.017671
101046.000000,119997.000000,55185.968750,82145.218750,61789.000000,87126.664063,1397.299927,262143.000000,2317.239990,2.019001
85264.000000,88189.000000,63362.343750,62726.308594,43145.000000,95279.437500,147.739990,262143.000000,1988.160034,2.021661
84931.500000,104532.000000,53247.531250,43917.050781,34992.000000,82251.601563,632.789978,262143.000000,1989.679932,2.021661
139248.500000,135612.000000,67293.382813,117548.531250,67352.000000,114379.085938,284.799988,262143.000000,1168.880005,2.029641
99803.500000,118106.000000,55380.101563,113616.507813,79882.000000,93212.125000,1368.819946,262143.000000,3998.359863,2.029641
113239.000000,122360.000000,60650.796875,101914.789063,70632.000000,94561.789063,128.160004,262143.000000,1187.119995,2.030971
113873.000000,130223.000000,57307.699219,120937.648438,84299.000000,94019.742188,736.029968,262143.000000,1774.599976,2.030971
135166.000000,142954.000000,61965.660156,155727.750000,92410.000000,110440.140625,3358.859863,262143.000000,4008.239990,2.032301
120129.500000,105740.000000,74454.390625,92323.257813,57468.000000,105284.632813,366.679993,262143.000000,563.919983,2.033631
62659.500000,75849.000000,54139.847656,47549.140625,36857.000000,84547.859375,28.480000,262143.000000,104.119995,2.033631
67856.000000,84332.000000,52732.187500,51888.777344,41420.000000,82100.023438,423.639984,262143.000000,1038.160034,2.034961
87458.000000,98128.000000,58409.906250,35980.031250,22644.000000,104132.992188,554.469971,262143.000000,81.320000,2.036291
93468.000000,61454.000000,99676.492188,156643.562500,60922.000000,168507.171875,10.680000,262143.000000,18.240000,2.038951
210686.000000,155308.000000,88904.101563,143656.671875,67368.000000,139750.078125,339.979980,262143.000000,1842.239990,2.040281
98109.000000,111818.000000,57501.218750,88719.648438,67438.000000,86217.429688,120.150002,262143.000000,1482.760010,2.040281
98000.500000,112369.000000,57155.980469,67149.609375,48257.000000,91193.335938,307.049988,262143.000000,977.359985,2.041611
109895.500000,120580.000000,59728.902344,93287.125000,62884.000000,97221.320313,275.010010,262143.000000,927.959961,2.046931
67701.500000,78841.000000,56276.375000,96665.570313,68137.000000,92975.546875,125.489998,262143.000000,1240.319946,2.046931
189165.000000,158549.000000,78191.078125,123467.921875,63569.000000,127288.359375,66.750000,262143.000000,1428.040039,2.046931
109876.000000,104320.000000,69026.398438,83529.171875,52528.000000,104214.273438,43.610001,262143.000000,2155.359863,2.046931
144368.000000,122568.000000,77192.265625,89356.000000,47724.000000,122706.289063,483.269989,262143.000000,2635.679932,2.046931
148682.000000,116012.000000,83991.523438,80634.000000,39496.000000,133796.593750,704.880005,262143.000000,2669.119873,2.046931
76690.000000,94958.000000,52928.199219,37953.160156,29146.000000,85339.273438,35.599998,262143.000000,1716.839966,2.049592
89898.500000,110157.000000,53483.554688,86669.976563,65213.000000,87099.250000,242.080002,262143.000000,2078.599854,2.050921
80607.000000,99096.000000,53308.515625,64324.750000,48012.000000,87802.773438,32.040001,262143.000000,1070.079956,2.050921
61437.000000,81509.000000,49397.433594,78227.437500,66534.000000,77054.039063,441.440002,262143.000000,1316.319946,2.053581
85814.000000,96385.000000,58348.355469,80374.117188,61889.000000,85110.414063,47.169998,262143.000000,1643.880005,2.053581
138713.000000,132757.000000,68476.203125,92947.148438,57665.000000,105634.000000,173.550003,262143.000000,894.519958,2.056242
162843.000000,163752.000000,65172.207031,108181.281250,66828.000000,106089.781250,542.010010,262143.000000,4085.760010,2.060232
81244.000000,94929.000000,56088.312500,118355.757813,91765.000000,84526.375000,1157.890015,262143.000000,1093.640015,2.062892
94300.000000,110124.000000,56118.964844,54617.519531,38648.000000,92615.750000,23.139999,262143.000000,371.639984,2.064222
85764.000000,107976.000000,52054.433594,44731.398438,36248.000000,80873.890625,48.950001,262143.000000,1050.319946,2.065552
164066.500000,120116.000000,89515.664063,114241.289063,65524.000000,114262.218750,474.369995,262143.000000,2870.520020,2.066882
79557.000000,106017.000000,49179.355469,44766.109375,36913.000000,79478.554688,17.799999,262143.000000,242.440002,2.066882
89005.000000,102087.000000,57137.851563,92463.875000,68391.000000,88603.953125,934.500000,262143.000000,2156.119873,2.066882
133136.000000,117896.000000,74007.609375,117143.578125,68428.000000,112192.695313,501.069977,262143.000000,2146.239990,2.068212
156416.000000,162820.000000,62958.359375,152416.953125,92528.000000,107954.320313,154.860001,262143.000000,2150.800049,2.069542
122696.500000,123452.000000,65134.933594,111661.179688,69228.000000,105706.171875,167.319992,262143.000000,1242.599976,2.069542
73477.500000,98865.000000,48707.042969,38205.917969,30849.000000,81165.132813,165.539993,262143.000000,932.519958,2.072202
83052.000000,104341.000000,52164.500000,106420.859375,82481.000000,84557.625000,235.849991,262143.000000,1241.839966,2.072202
61668.500000,73705.000000,54833.554688,98295.156250,69193.000000,93100.046875,86.330002,262143.000000,424.839996,2.073532
79366.500000,97484.000000,53356.070313,81310.398438,65224.000000,81699.343750,68.529999,262143.000000,1184.079956,2.073532
98801.500000,110270.000000,58720.007813,121177.945313,85838.000000,92517.507813,95.229996,262143.000000,1535.199951,2.073532
92909.500000,100881.000000,60357.421875,74665.656250,55269.000000,88535.859375,31.150000,262143.000000,95.000000,2.076192
149414.000000,179437.000000,54570.660156,132274.468750,98717.000000,87814.054688,30.260000,262143.000000,498.559998,2.076192
106103.000000,116911.000000,59477.433594,60326.867188,46379.000000,85245.085938,388.929993,262143.000000,1099.719971,2.077522
127972.500000,119355.000000,70267.742188,103531.921875,61871.000000,109664.750000,33.820000,262143.000000,173.279999,2.080182
52751.500000,63585.000000,54370.089844,55479.039063,41061.000000,88548.117188,138.839996,262143.000000,893.760010,2.084172
97542.000000,99906.000000,63985.277344,78359.156250,53446.000000,96084.757813,36.489998,262143.000000,1487.319946,2.085503
68275.500000,82182.000000,54446.269531,60907.148438,48310.000000,82624.937500,291.029999,262143.000000,1916.719971,2.085503
108897.000000,128301.000000,55624.457031,90492.531250,69405.000000,85448.000000,75.650002,262143.000000,732.640015,2.086833
79027.500000,97571.000000,53080.792969,62738.769531,49879.000000,82432.453125,246.529999,262143.000000,22.799999,2.088163
120681.000000,125909.000000,62814.808594,103952.890625,64721.000000,105261.914063,72.089996,262143.000000,82.839996,2.089493
81828.000000,96794.000000,55403.019531,87220.000000,65930.000000,86698.773438,15.130000,262143.000000,15.200000,2.090823
94694.000000,115017.000000,53956.078125,91140.445313,66905.000000,89275.546875,81.879997,262143.000000,1791.319946,2.092153
125118.500000,150415.000000,54514.285156,114400.601563,82863.000000,90478.968750,175.330002,262143.000000,1078.439941,2.098803
159388.500000,152227.000000,68619.140625,103746.406250,60839.000000,111756.015625,11.570000,262143.000000,34.959999,2.098803
70826.000000,88234.000000,52606.171875,63362.660156,50330.000000,82506.164063,484.160004,262143.000000,18.240000,2.098803
90530.000000,96173.000000,61690.636719,50761.148438,35177.000000,94569.828125,8.010000,262143.000000,33.439999,2.101463
81474.500000,89521.000000,59645.367188,140398.390625,99665.000000,92320.773438,35.599998,262143.000000,28.119999,2.102793
131475.000000,122300.000000,70452.546875,168089.843750,106444.000000,103490.437500,42.720001,262143.000000,1674.280029,2.105453
142860.500000,124373.000000,75277.632813,68673.289063,37649.000000,119540.289063,778.750000,262143.000000,3329.560059,2.105453
152355.500000,141091.000000,70768.296875,94780.546875,54071.000000,114877.437500,578.500000,262143.000000,2919.919922,2.105453
137736.500000,129315.000000,69803.953125,101385.242188,53959.000000,123137.625000,31.150000,262143.000000,1517.719971,2.105453
59925.500000,86808.000000,45240.964844,92354.406250,78712.000000,76894.734375,16.910000,262143.000000,3.800000,2.105453
108676.000000,122662.000000,58063.542969,100833.437500,76758.000000,86091.609375,50.730000,262143.000000,288.040009,2.105453
119231.500000,122249.000000,63918.359375,104672.007813,67789.000000,101193.195313,722.679993,262143.000000,1324.679932,2.105453
97666.000000,116660.000000,54865.753906,151888.281250,115968.000000,85835.320313,404.949982,262143.000000,1301.880005,2.106783
85360.000000,104278.000000,53646.531250,57124.648438,43702.000000,85664.750000,185.119995,262143.000000,1484.280029,2.108113
104240.500000,119060.000000,57378.675781,89958.531250,67588.000000,87227.351563,483.269989,262143.000000,486.399994,2.109443
103013.000000,107251.000000,62946.355469,109157.609375,58759.000000,121747.359375,42.720001,262143.000000,829.159973,2.110773
89741.000000,67017.000000,87757.828125,71197.328125,33965.000000,137376.375000,354.220001,262143.000000,1256.280029,2.110773
105271.000000,115338.000000,59815.847656,123957.421875,77630.000000,104646.062500,656.820007,262143.000000,4556.959961,2.110773
60398.500000,77348.000000,51174.898438,74711.046875,60452.000000,80994.226563,529.549988,262143.000000,849.679993,2.110773
132173.500000,118260.000000,73246.429688,49306.890625,31104.000000,103889.421875,63.189999,262143.000000,1155.959961,2.112103
82291.500000,92645.000000,58212.054688,88081.515625,63349.000000,91122.359375,27.590000,262143.000000,675.640015,2.113433
147344.500000,129633.000000,74490.046875,173315.031250,102321.000000,111007.265625,130.830002,262143.000000,1608.160034,2.113433
80530.000000,80863.000000,65266.125000,96477.781250,66127.000000,95615.523438,197.580002,262143.000000,1225.119995,2.114763
105439.500000,119081.000000,58028.429688,92098.976563,65737.000000,91817.367188,72.089996,262143.000000,3047.599854,2.114763
78353.500000,81861.000000,62727.976563,103180.367188,70181.000000,96351.265625,206.479996,262143.000000,1642.359985,2.116094
131609.000000,135555.000000,63628.250000,100184.625000,66739.000000,98378.750000,105.019997,262143.000000,2414.520020,2.117424
88278.000000,102909.000000,56218.476563,58023.550781,45677.000000,83250.460938,420.970001,262143.000000,3953.520020,2.117424
103858.000000,108145.000000,62938.070313,102402.507813,67349.000000,99645.890625,1478.289917,262143.000000,2362.080078,2.118754
53702.000000,58670.000000,59986.605469,58262.960938,39278.000000,97212.726563,11.570000,262143.000000,6.080000,2.120084
100855.000000,112547.000000,58727.765625,134034.890625,87555.000000,100326.773438,526.880005,262143.000000,1884.039917,2.120084
165860.000000,121256.000000,89643.414063,112782.578125,60828.000000,121511.789063,161.979996,262143.000000,2384.879883,2.121414
78350.500000,94220.000000,54497.753906,46322.718750,35852.000000,84676.046875,1184.589966,262143.000000,1293.520020,2.122744
183997.500000,129166.000000,93356.304688,143402.140625,73050.000000,128651.648438,259.880005,262143.000000,2737.520020,2.122744
99203.500000,104641.000000,62130.527344,48065.339844,34097.000000,92383.796875,136.169998,262143.000000,1950.919922,2.125404
90054.500000,100604.000000,58663.789063,100699.046875,73096.000000,90284.179688,53.399998,262143.000000,490.959991,2.126734
78909.000000,96089.000000,53818.644531,79032.000000,59741.000000,86698.273438,49.840000,262143.000000,1560.280029,2.129394
122965.500000,122921.000000,65559.726563,104461.078125,63321.000000,108115.179688,324.850006,262143.000000,1165.839966,2.129394
132622.000000,145310.000000,59813.609375,183914.046875,120330.000000,100166.132813,44.500000,262143.000000,3886.639893,2.129394
72009.500000,82764.000000,57020.136719,97560.015625,74952.000000,85303.843750,354.220001,262143.000000,882.359985,2.130724
121832.500000,111332.000000,71717.164063,106725.242188,64436.000000,108547.164063,169.989990,262143.000000,531.239990,2.130724
76223.500000,89460.000000,55839.292969,70823.531250,54176.000000,85674.296875,16.910000,262143.000000,4.560000,2.130724
142045.500000,136936.000000,67981.351563,75007.421875,49100.000000,100115.812500,66.750000,262143.000000,653.599976,2.130724
118784.000000,125441.000000,62058.085938,134249.375000,94405.000000,93195.984375,33.820000,262143.000000,1434.119995,2.133384
141987.500000,113701.000000,81840.031250,70560.085938,35569.000000,130007.195313,478.820007,262143.000000,1729.000000,2.137374
100399.000000,129740.000000,50714.882813,50874.179688,40604.000000,82112.359375,280.350006,262143.000000,1352.799927,2.137374
