"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
63769.500000,82196.000000,50844.296875,84977.195313,65056.000000,85604.187500,1958.000000,262143.000000,2156.119873,1.726125
158022.500000,164257.000000,63048.535156,163486.765625,95573.000000,112105.601563,114.809998,262143.000000,123.879997,1.730242
72470.000000,83004.000000,57218.851563,43048.410156,31804.000000,88706.468750,1477.400024,262143.000000,1207.640015,1.730242
123382.000000,124264.000000,65070.839844,113390.445313,75804.000000,98031.187500,133.500000,262143.000000,163.399994,1.730242
112352.500000,116941.000000,62964.523438,82108.726563,52265.000000,102957.570313,97.900002,262143.000000,98.040001,1.737102
182743.500000,133423.000000,89761.718750,149985.468750,63471.000000,154865.171875,47315.070313,262143.000000,65087.160156,1.737102
135689.000000,148688.000000,59806.535156,141882.906250,92336.000000,100702.203125,2041.659912,262143.000000,725.039978,1.737102
87191.000000,98944.000000,57751.347656,42966.531250,29012.000000,97058.273438,1245.109985,262143.000000,1497.199951,1.741218
170731.500000,144664.000000,77345.156250,116875.687500,62476.000000,122600.125000,3481.679932,262143.000000,3609.239990,1.742591
113314.500000,125890.000000,58989.425781,116658.531250,78998.000000,96778.812500,6396.429688,262143.000000,7970.120117,1.742591
105543.500000,127289.000000,54340.117188,71380.671875,56205.000000,83231.093750,12639.780273,262143.000000,15482.719727,1.745335
53168.500000,68520.000000,50853.050781,68213.156250,49992.000000,89422.648438,178.000000,262143.000000,9.120000,1.749451
57344.500000,50283.000000,74739.562500,62185.187500,40539.000000,100529.578125,120.150002,262143.000000,102.599998,1.752195
185131.500000,170697.000000,71077.859375,139646.343750,81193.000000,112717.390625,111.250000,262143.000000,57.759998,1.752195
103183.000000,121366.000000,55717.425781,70185.398438,52102.000000,88282.031250,1056.429932,262143.000000,861.080017,1.763172
100057.000000,100486.000000,65256.210938,83567.437500,52322.000000,104672.523438,12878.299805,262143.000000,16314.160156,1.764545
160172.500000,158062.000000,66411.062500,130254.164063,75898.000000,112471.171875,485.940002,262143.000000,266.760010,1.764545
93637.000000,118398.000000,51830.222656,82106.945313,63374.000000,84908.023438,1205.949951,262143.000000,1344.439941,1.765917
170687.000000,163837.000000,68276.039063,164771.921875,105373.000000,102478.742188,50956.949219,262143.000000,25783.759766,1.765917
123796.500000,140484.000000,57751.261719,154105.281250,103332.000000,97737.820313,1179.250000,262143.000000,1107.319946,1.765917
92982.500000,114849.000000,53058.371094,69913.062500,56369.000000,81282.664063,593.630005,262143.000000,490.199982,1.767289
85474.000000,108140.000000,51799.742188,86417.218750,66968.000000,84569.335938,1147.209961,262143.000000,867.159973,1.767289
102755.500000,94237.000000,71460.101563,147276.312500,81613.000000,118264.250000,10046.320313,262143.000000,8844.879883,1.770033
121776.500000,130376.000000,61213.292969,111812.476563,68236.000000,107388.226563,566.039978,262143.000000,771.399963,1.771405
177467.000000,125174.000000,92914.484375,123904.906250,58758.000000,138197.906250,22403.968750,262143.000000,29541.958984,1.771405
176033.500000,154814.000000,74518.656250,120222.085938,67930.000000,115985.210938,40581.328125,262143.000000,48486.480469,1.774149
153599.500000,140301.000000,71747.859375,114214.585938,65241.000000,114731.039063,16167.739258,262143.000000,11666.759766,1.776893
140268.500000,147143.000000,62474.164063,180774.125000,126711.000000,93497.898438,21358.218750,262143.000000,24311.640625,1.785126
109143.000000,104937.000000,68162.757813,155079.828125,73865.000000,137593.062500,2871.139893,262143.000000,3395.679932,1.785126
79766.500000,83126.000000,62887.394531,103275.601563,71062.000000,95244.570313,2914.750000,262143.000000,2058.080078,1.786498
122681.500000,134525.000000,59766.253906,146188.734375,105385.000000,90910.703125,2621.939941,262143.000000,2467.719971,1.786498
156535.000000,109429.000000,93747.343750,71297.007813,27765.000000,168288.171875,6118.750000,262143.000000,7313.479980,1.786498
72935.500000,93212.000000,51279.886719,100752.445313,73480.000000,89859.992188,10396.089844,262143.000000,12498.200195,1.786498
60413.000000,57991.000000,68273.125000,64249.988281,43203.000000,97462.851563,112.139999,262143.000000,76.760002,1.790615
170530.000000,154846.000000,72173.992188,129227.109375,69050.000000,122650.656250,15407.679688,262143.000000,6063.279785,1.790615
143542.500000,164041.000000,57346.648438,96102.195313,73545.000000,85636.742188,4752.600098,262143.000000,5506.199707,1.790615
178229.500000,196101.000000,59563.433594,139095.421875,97717.000000,93287.320313,113.919998,262143.000000,69.159996,1.794731
138245.500000,133581.000000,67824.437500,96426.156250,61673.000000,102465.976563,436.989990,262143.000000,414.959991,1.796103
103409.000000,118881.000000,57006.687500,97652.578125,73381.000000,87212.757813,14632.490234,262143.000000,15829.280273,1.797475
96823.500000,110885.000000,57225.273438,60823.488281,43637.000000,91347.445313,6735.520020,262143.000000,6652.279785,1.804336
139649.000000,153822.000000,59497.585938,110674.171875,67642.000000,107228.382813,34177.781250,262143.000000,40966.281250,1.804336
172445.500000,177348.000000,63724.367188,115346.671875,70564.000000,107127.703125,1100.929932,262143.000000,1719.880005,1.807080
121066.000000,118178.000000,67137.554688,84270.539063,54050.000000,102178.617188,699.539978,262143.000000,1047.280029,1.815313
86487.500000,102786.000000,55144.132813,66286.312500,46038.000000,94359.875000,1832.510010,262143.000000,688.559998,1.824918
74228.500000,88635.000000,54883.949219,45627.628906,34539.000000,86576.109375,2602.359863,262143.000000,3185.919922,1.829034
116621.000000,122371.000000,62456.578125,91576.546875,63267.000000,94860.835938,4134.049805,262143.000000,4355.560059,1.831778
117574.000000,144047.000000,53491.773438,98069.992188,78511.000000,81862.609375,32.040001,262143.000000,26.600000,1.831778
83963.000000,107591.000000,51143.679688,117113.320313,88727.000000,86502.859375,218.940002,262143.000000,194.559998,1.831778
90696.000000,109836.000000,54115.710938,85563.710938,65384.000000,85762.625000,664.830017,262143.000000,826.119995,1.840011
136366.000000,136281.000000,65576.875000,93165.195313,65069.000000,93833.851563,40321.449219,262143.000000,47823.757813,1.842755
178380.000000,135516.000000,86265.187500,172764.125000,78504.000000,144225.406250,17562.369141,262143.000000,15770.000000,1.842755
78324.500000,88271.000000,58151.312500,52494.871094,33163.000000,103739.226563,7447.520020,262143.000000,9852.639648,1.844127
170957.000000,124273.000000,90155.054688,154711.375000,68193.000000,148683.375000,7628.189941,262143.000000,6071.640137,1.844127
124140.000000,129953.000000,62604.476563,105431.179688,72161.000000,95751.687500,6902.839844,262143.000000,5732.679688,1.845500
100692.500000,99891.000000,66061.843750,53409.789063,32631.000000,107268.062500,359.559998,262143.000000,405.079987,1.849616
88752.000000,94325.000000,61663.941406,89980.781250,61845.000000,95350.968750,179.779999,262143.000000,148.959991,1.850988
183943.500000,175535.000000,68675.320313,156982.640625,87727.000000,117273.062500,250.979996,262143.000000,330.600006,1.852360
137498.000000,138625.000000,65003.203125,73184.695313,46577.000000,102974.265625,70.309998,262143.000000,84.360001,1.857848
83329.500000,89892.000000,60751.589844,81096.796875,57364.000000,92649.742188,21484.599609,262143.000000,27393.439453,1.859221
145783.000000,139989.000000,68248.476563,110358.218750,56517.000000,127969.210938,14845.200195,262143.000000,14206.679688,1.866081
129022.500000,122465.000000,69045.187500,87945.351563,53013.000000,108720.257813,3100.760010,262143.000000,3030.119873,1.866081
83126.500000,96714.000000,56328.750000,62517.160156,44074.000000,92960.117188,528.659973,262143.000000,415.720001,1.868825
186332.000000,168860.000000,72317.039063,177694.734375,103752.000000,112242.671875,19838.099609,262143.000000,17796.160156,1.871570
80573.500000,89344.000000,59102.632813,80923.250000,57008.000000,93028.804688,534.000000,262143.000000,542.640015,1.875686
111293.500000,133816.000000,54505.671875,120303.968750,94872.000000,83103.984375,56.070000,262143.000000,48.639999,1.875686
112782.500000,127996.000000,57746.445313,81525.781250,54824.000000,97455.015625,26812.138672,262143.000000,30962.400391,1.877058
109118.000000,132312.000000,54047.687500,65175.589844,48664.000000,87772.226563,396.940002,262143.000000,374.679993,1.883919
68734.500000,90082.000000,50005.378906,72575.937500,59382.000000,80097.281250,971.880005,262143.000000,186.199997,1.883919
126830.000000,132825.000000,62578.054688,89162.867188,63613.000000,91858.226563,2508.020020,262143.000000,3224.679932,1.885291
155394.000000,163950.000000,62115.898438,131197.562500,85562.000000,100490.453125,8564.469727,262143.000000,2636.439941,1.888035
183236.000000,148645.000000,80786.804688,121286.531250,62853.000000,126463.890625,26566.500000,262143.000000,19103.359375,1.896268
124476.000000,138413.000000,58937.089844,99533.148438,69757.000000,93510.398438,2699.369873,262143.000000,899.839966,1.896268
112808.500000,143753.000000,51428.621094,83078.828125,59773.000000,91088.859375,1463.160034,262143.000000,1646.919922,1.897640
134488.500000,153679.000000,57352.261719,144748.703125,93631.000000,101315.281250,21029.810547,262143.000000,20782.199219,1.900384
135369.500000,139584.000000,63557.253906,115722.250000,79424.000000,95487.179688,11014.639648,262143.000000,13640.479492,1.903128
111348.000000,102272.000000,71351.914063,106897.007813,69264.000000,101143.484375,89794.765625,262143.000000,128434.679688,1.905873
95432.500000,105464.000000,59302.363281,77585.750000,54680.000000,92989.390625,666.609985,262143.000000,353.399994,1.912733
119300.000000,104918.000000,74519.570313,85065.312500,53718.000000,103779.750000,238.519989,262143.000000,114.000000,1.914105
138142.000000,130464.000000,69392.898438,98264.007813,60228.000000,106924.179688,5725.370117,262143.000000,1035.880005,1.915478
101731.500000,116533.000000,57211.910156,109347.179688,71845.000000,99744.968750,3759.359863,262143.000000,4231.680176,1.915478
155321.000000,146340.000000,69558.000000,120328.000000,69456.000000,113536.851563,997.690002,262143.000000,221.160004,1.918222
132018.000000,132584.000000,65256.226563,180621.937500,107580.000000,110031.976563,365.790009,262143.000000,373.160004,1.919594
92212.000000,111784.000000,54061.457031,71871.945313,52892.000000,89053.156250,57.849998,262143.000000,47.880001,1.919594
107660.500000,133130.000000,52998.109375,96685.148438,68526.000000,92466.484375,100.570000,262143.000000,68.400002,1.922338
97714.000000,124529.000000,51424.039063,119025.039063,84561.000000,92246.132813,8978.320313,262143.000000,7087.759766,1.922338
100235.000000,110898.000000,59234.621094,91985.945313,60726.000000,99271.992188,680.849976,262143.000000,118.559998,1.925082
180308.000000,180264.000000,65552.000000,150977.812500,88796.000000,111429.367188,7981.520020,262143.000000,2853.800049,1.927827
73199.000000,94201.000000,50924.824219,122188.101563,92045.000000,86997.867188,1313.640015,262143.000000,5078.319824,1.929199
65078.500000,90916.000000,46911.261719,108441.156250,96180.000000,73890.617188,47.169998,262143.000000,39.520000,1.931943
91489.500000,109354.000000,54829.781250,103987.601563,78298.000000,87038.382813,23059.009766,262143.000000,26720.080078,1.931943
151439.000000,102424.000000,96898.242188,138616.609375,62732.000000,144812.515625,4942.169922,262143.000000,5698.479980,1.937431
109533.500000,97039.000000,73974.257813,165091.437500,94523.000000,114463.492188,29076.298828,262143.000000,36689.757813,1.938804
114783.500000,128714.000000,58443.144531,104937.226563,74218.000000,92661.695313,16804.089844,262143.000000,11294.359375,1.944292
143420.500000,145061.000000,64794.847656,154210.296875,104773.000000,96459.265625,87.220001,262143.000000,116.279999,1.947036
135069.000000,129685.000000,68256.789063,80333.179688,53333.000000,98714.023438,282.130005,262143.000000,238.639999,1.953897
123268.000000,145739.000000,55431.230469,85075.992188,63583.000000,87689.171875,169.099991,262143.000000,226.479996,1.956641
69182.500000,87373.000000,51891.824219,103947.546875,82141.000000,82934.304688,11478.330078,262143.000000,11735.160156,1.958013
160062.000000,131457.000000,79796.609375,120747.187500,57105.000000,138574.359375,1158.780029,262143.000000,1482.760010,1.958013
213994.000000,141641.000000,99013.078125,158766.203125,62493.000000,166497.078125,2713.609863,262143.000000,1586.119995,1.958013
126191.500000,135817.000000,60891.394531,146922.984375,100009.000000,96278.789063,1274.479980,262143.000000,1323.920044,1.958013
118297.500000,135269.000000,57313.539063,69328.328125,51585.000000,88077.953125,922.039978,262143.000000,493.239990,1.960757
78675.500000,99542.000000,51798.015625,80488.039063,62610.000000,84249.546875,891.779968,262143.000000,449.919983,1.960757
157455.500000,173688.000000,59411.152344,144324.171875,81228.000000,116442.968750,6084.929688,262143.000000,1734.319946,1.966246
144279.000000,149305.000000,63329.894531,128124.398438,80077.000000,104858.578125,307.049988,262143.000000,102.599998,1.967618
96330.500000,118757.000000,53159.941406,106702.101563,82981.000000,84270.242188,4979.549805,262143.000000,9154.959961,1.968990
143876.500000,149541.000000,63053.546875,132559.265625,86721.000000,100176.476563,27346.138672,262143.000000,13260.479492,1.970362
158718.000000,157449.000000,66064.203125,124547.484375,81229.000000,100485.585938,21939.388672,262143.000000,24219.679688,1.973107
133838.000000,162428.000000,54000.585938,115517.546875,91320.000000,82901.421875,2921.869873,262143.000000,3649.520020,1.981339
129957.000000,119106.000000,71506.578125,75233.476563,40230.000000,122557.828125,366.679993,262143.000000,51.680000,1.981339
90327.000000,83238.000000,71117.398438,83231.015625,55270.000000,98690.570313,13754.059570,262143.000000,16542.160156,1.981339
139114.500000,127340.000000,71595.789063,83557.648438,47016.000000,116471.710938,2325.570068,262143.000000,1558.760010,1.982711
110715.000000,120171.000000,60379.113281,121371.968750,82015.000000,96985.117188,1941.979980,262143.000000,1616.520020,1.982711
183327.500000,118443.000000,101437.406250,130228.359375,53535.000000,159421.796875,12316.709961,262143.000000,10806.439453,1.984084
145137.000000,162160.000000,58656.257813,126513.500000,96400.000000,86008.179688,163.759995,262143.000000,206.720001,1.985456
112612.500000,130378.000000,56605.968750,120148.218750,77482.000000,101624.046875,37994.988281,262143.000000,46122.878906,1.985456
155829.500000,147989.000000,69008.125000,184276.281250,109989.000000,109799.453125,4046.829834,262143.000000,2597.679932,1.990944
135936.500000,133686.000000,66639.250000,88241.718750,52418.000000,110324.875000,1479.179932,262143.000000,1085.280029,1.995060
174941.500000,178425.000000,64256.503906,180533.828125,108377.000000,109169.523438,38609.089844,262143.000000,5807.160156,2.003293
87785.000000,105558.000000,54501.582031,96338.937500,73026.000000,86457.820313,98.790001,262143.000000,69.159996,2.004665
138936.500000,164204.000000,55451.406250,100001.289063,74936.000000,87457.085938,196.690002,262143.000000,201.399994,2.006037
140482.500000,163075.000000,56456.617188,106266.000000,73635.000000,94577.968750,42150.398438,262143.000000,56623.039063,2.006037
141656.000000,152717.000000,60789.347656,150797.140625,96557.000000,102350.335938,4779.299805,262143.000000,4995.479980,2.008781
101287.500000,106571.000000,62286.906250,152628.765625,111327.000000,89849.539063,715.559998,262143.000000,571.520020,2.010154
78330.000000,100038.000000,51314.855469,64909.480469,52918.000000,80386.781250,458.350006,262143.000000,580.640015,2.012898
122361.500000,136260.000000,58851.335938,93183.890625,64052.000000,95342.843750,698.649963,262143.000000,699.959961,2.012898
121012.000000,112965.000000,70204.421875,106066.640625,70581.000000,98485.195313,2424.359863,262143.000000,1619.559937,2.014270
110710.500000,127754.000000,56792.925781,83372.531250,62154.000000,87909.101563,15433.490234,262143.000000,20064.000000,2.019758
86226.000000,108853.000000,51913.199219,75779.046875,51653.000000,96146.515625,396.049988,262143.000000,132.240005,2.019758
97832.000000,103368.000000,62026.140625,103325.437500,72840.000000,92964.515625,612.320007,262143.000000,138.319992,2.022503
186533.500000,135738.000000,90060.703125,148395.031250,72286.000000,134538.046875,1490.750000,262143.000000,1250.959961,2.022503
149393.500000,148650.000000,65863.789063,156818.000000,95342.000000,107793.257813,39622.800781,262143.000000,36408.558594,2.022503
71746.000000,91816.000000,51210.531250,87220.890625,69148.000000,82664.843750,1020.829956,262143.000000,970.519958,2.023875
143022.000000,121045.000000,77434.757813,137165.906250,65221.000000,137828.390625,73.869995,262143.000000,28.119999,2.023875
128344.000000,117591.000000,71528.882813,62296.437500,42723.000000,95561.156250,2289.969971,262143.000000,2197.159912,2.023875
73288.500000,91528.000000,52476.128906,88004.976563,67384.000000,85591.445313,1382.169922,262143.000000,1916.719971,2.033480
104473.500000,108667.000000,63006.941406,105214.015625,74459.000000,92605.406250,12114.679688,262143.000000,4108.560059,2.037596
169872.000000,151353.000000,73554.742188,195429.750000,106045.000000,120775.937500,173.550003,262143.000000,121.599998,2.037596
112323.500000,127924.000000,57543.796875,102204.929688,67552.000000,99154.765625,53.399998,262143.000000,3.800000,2.040340
89915.500000,106546.000000,55306.648438,95296.750000,76006.000000,82169.406250,6398.209961,262143.000000,4054.599854,2.040340
65741.500000,87165.000000,49428.500000,59167.199219,48089.000000,80633.445313,1376.829956,262143.000000,2121.919922,2.044457
181918.000000,179500.000000,66418.812500,190574.812500,111240.000000,112275.359375,21724.900391,262143.000000,14549.439453,2.052690
107478.500000,128949.000000,54624.007813,88213.242188,67841.000000,85216.062500,1272.699951,262143.000000,1543.559937,2.052690
119511.000000,133137.000000,58828.671875,154326.000000,108005.000000,93642.968750,304.380005,262143.000000,292.600006,2.052690
67773.000000,94660.000000,46921.312500,116512.570313,96580.000000,79061.593750,58.739998,262143.000000,44.079998,2.054061
138451.000000,152343.000000,59559.839844,135382.343750,95831.000000,92584.000000,31133.980469,262143.000000,45437.359375,2.055434
145768.000000,170503.000000,56028.640625,147979.406250,102407.000000,94700.343750,51654.710938,262143.000000,63724.480469,2.055434
73355.000000,64106.000000,74991.320313,70717.617188,37066.000000,125035.070313,807.229980,262143.000000,26.600000,2.056806
132903.000000,119235.000000,73048.445313,137174.812500,83939.000000,107100.257813,7540.969727,262143.000000,7902.479980,2.065038
73820.000000,83386.000000,58017.742188,77996.929688,54910.000000,93090.632813,51.619999,262143.000000,38.000000,2.066411
91612.500000,120026.000000,50021.804688,132235.312500,106970.000000,81014.992188,9399.290039,262143.000000,11208.479492,2.066411
143005.500000,128072.000000,73177.648438,174768.406250,109752.000000,104359.125000,2055.010010,262143.000000,2178.159912,2.069155
98010.000000,98656.000000,65106.871094,50075.847656,34160.000000,96070.578125,3871.500000,262143.000000,1171.160034,2.071899
210237.500000,151914.000000,90696.882813,123839.046875,51482.000000,157645.687500,19584.449219,262143.000000,24277.439453,2.071899
96218.000000,115097.000000,54786.339844,89858.851563,75465.000000,78036.039063,26568.279297,262143.000000,38125.398438,2.073271
89085.500000,56159.000000,103960.312500,48146.328125,16511.000000,191103.984375,172.660004,262143.000000,179.360001,2.074643
118603.000000,125444.000000,61962.039063,101628.210938,69040.000000,96470.257813,6116.969727,262143.000000,4327.439941,2.085620
69517.000000,93608.000000,48669.628906,56968.898438,47064.000000,79328.437500,3914.219971,262143.000000,3969.479980,2.086993
171297.500000,137656.000000,81552.234375,157602.984375,86396.000000,119550.312500,4459.790039,262143.000000,3340.199951,2.088364
95349.000000,89723.000000,69645.382813,91619.265625,55243.000000,108689.968750,1642.049927,262143.000000,1260.079956,2.092481
137209.000000,139413.000000,64499.933594,101265.976563,61349.000000,108177.273438,9538.129883,262143.000000,11918.320313,2.093853
138952.500000,143755.000000,63346.597656,107737.171875,65919.000000,107111.210938,13912.479492,262143.000000,16057.280273,2.095225
171797.500000,163166.000000,69002.859375,153810.687500,101082.000000,99722.375000,1950.880005,262143.000000,1550.400024,2.095225
84542.000000,84045.000000,65923.546875,45485.230469,26205.000000,113753.867188,139.729996,262143.000000,134.520004,2.096597
205152.000000,156425.000000,85950.718750,112365.171875,51721.000000,142378.609375,380.029999,262143.000000,302.480011,2.097969
134312.000000,150229.000000,58592.355469,169102.671875,125509.000000,88298.960938,47422.757813,262143.000000,54028.398438,2.100714
138284.500000,140793.000000,64368.355469,98862.085938,60669.000000,106793.023438,8064.290039,262143.000000,6052.640137,2.100714
145136.000000,164141.000000,57947.941406,103118.070313,73821.000000,91545.031250,72.089996,262143.000000,116.279999,2.103458
140026.500000,164482.000000,55791.980469,99493.101563,69814.000000,93396.445313,6068.909668,262143.000000,7153.120117,2.107574
59713.000000,63689.000000,61444.695313,70817.296875,48825.000000,95055.460938,7196.540039,262143.000000,10677.240234,2.107574
134396.000000,124697.000000,70633.429688,67053.492188,41897.000000,104886.218750,656.820007,262143.000000,1071.599976,2.108946
152959.500000,167888.000000,59708.582031,146450.390625,98064.000000,97872.539063,33818.218750,262143.000000,36431.359375,2.113063
177656.500000,144102.000000,80796.210938,137478.296875,80226.000000,112304.960938,124.599998,262143.000000,85.119995,2.115807
133171.500000,138087.000000,63203.113281,94499.304688,59651.000000,103822.351563,4812.229980,262143.000000,2392.479980,2.117179
114566.500000,132937.000000,56479.613281,87551.078125,67933.000000,84461.859375,1872.559937,262143.000000,2322.560059,2.118551
194850.500000,150669.000000,84753.484375,165867.515625,83549.000000,130106.812500,39390.507813,262143.000000,50358.359375,2.118551
116719.000000,127752.000000,59876.140625,104552.750000,72664.000000,94296.609375,22905.929688,262143.000000,24139.878906,2.118551
72353.000000,88517.000000,53568.539063,111820.484375,84113.000000,87124.070313,7985.969727,262143.000000,5554.839844,2.126784
190558.000000,153255.000000,81487.773438,171345.468750,82179.000000,136644.359375,195.800003,262143.000000,283.480011,2.133644
107684.000000,125480.000000,56241.464844,82365.937500,59052.000000,91409.835938,1125.849976,262143.000000,812.440002,2.136389
80555.500000,102917.000000,51296.531250,102174.671875,84133.000000,79589.695313,57.849998,262143.000000,47.119999,2.136389
173401.000000,182868.000000,62143.230469,170126.171875,106960.000000,104238.859375,57.849998,262143.000000,48.639999,2.136389
88242.500000,94838.000000,60978.304688,79388.890625,58290.000000,89257.679688,7121.779785,262143.000000,7080.159668,2.140505
113571.000000,111716.000000,66624.203125,107828.835938,70320.000000,100493.046875,364.899994,262143.000000,105.639999,2.140505
169332.500000,133472.000000,83143.851563,121366.625000,68144.000000,116721.703125,62291.988281,262143.000000,70653.398438,2.140505
145586.000000,140355.000000,67978.523438,110854.835938,67091.000000,108285.500000,22816.929688,262143.000000,20808.798828,2.141877
70222.500000,62539.000000,73587.710938,78979.492188,45643.000000,113401.835938,9308.509766,262143.000000,10787.439453,2.143249
72832.000000,88265.000000,54077.132813,82673.875000,66521.000000,81449.695313,27669.208984,262143.000000,31537.718750,2.150110
189445.000000,171509.000000,72389.601563,127403.500000,80945.000000,103150.484375,5971.899902,262143.000000,6507.120117,2.151482
84864.500000,105825.000000,52555.445313,83049.460938,66645.000000,81667.484375,5226.080078,262143.000000,6241.120117,2.152854
203300.000000,137310.000000,97032.031250,142076.031250,71806.000000,129670.156250,6890.379883,262143.000000,8271.080078,2.154226
106428.500000,108772.000000,64124.019531,106380.804688,70980.000000,98221.648438,8964.080078,262143.000000,9441.479492,2.162459
185818.500000,177049.000000,68782.101563,190593.500000,126045.000000,99097.429688,2892.500000,262143.000000,3933.760010,2.163831
88727.500000,98125.000000,59259.566406,73392.070313,52765.000000,91155.546875,57.849998,262143.000000,50.919998,2.169320
78778.500000,94696.000000,54520.019531,59055.949219,45980.000000,84173.351563,363.119995,262143.000000,243.199997,2.172064
116745.000000,145459.000000,52599.019531,95609.140625,69027.000000,90773.765625,58.739998,262143.000000,62.320000,2.172064
99683.500000,123790.000000,52773.710938,68191.796875,51338.000000,87050.867188,78.320000,262143.000000,95.760002,2.173436
136176.500000,124804.000000,71507.835938,127039.484375,75472.000000,110314.546875,2050.560059,262143.000000,141.360001,2.173436
125652.500000,128576.000000,64045.875000,88754.359375,55600.000000,104615.210938,4267.549805,262143.000000,2726.879883,2.174808
134038.000000,137378.000000,63942.656250,166202.156250,94898.000000,114778.234375,5300.839844,262143.000000,6336.120117,2.174808
108569.500000,116993.000000,60817.402344,140152.750000,87285.000000,105230.570313,16360.870117,262143.000000,17722.439453,2.174808
175376.000000,185452.000000,61975.289063,158200.171875,103900.000000,99786.398438,97572.476563,262143.000000,124845.195313,2.176180
98876.000000,116711.000000,55521.226563,136707.562500,106124.000000,84422.625000,485.049988,262143.000000,427.119995,2.178924
78909.000000,94703.000000,54606.300781,112350.039063,88367.000000,83322.648438,11577.120117,262143.000000,14090.399414,2.178924
137686.500000,154824.000000,58281.812500,145253.343750,104988.000000,90670.585938,4833.589844,262143.000000,4843.479980,2.183041
146540.000000,135580.000000,70833.796875,85669.617188,48876.000000,114871.179688,13143.519531,262143.000000,14939.319336,2.184413
133210.500000,113899.000000,76647.585938,104558.976563,58303.000000,117530.445313,21822.798828,262143.000000,13095.559570,2.184413
84282.000000,102106.000000,54095.792969,141458.375000,106654.000000,86922.343750,10372.950195,262143.000000,5625.520020,2.185785
161062.500000,145330.000000,72630.507813,85843.171875,46738.000000,120369.257813,414.739990,262143.000000,536.559998,2.189901
143986.000000,149365.000000,63175.890625,124655.179688,80773.000000,101140.257813,22812.480469,262143.000000,16396.240234,2.192646
142342.500000,131435.000000,70974.679688,97649.906250,53211.000000,120268.070313,14286.279297,262143.000000,16655.400391,2.194017
132034.000000,124784.000000,69343.664063,117043.007813,69620.000000,110177.117188,231.399994,262143.000000,222.679993,2.196762
88564.000000,101331.000000,57278.921875,109255.507813,80935.000000,88468.140625,4326.290039,262143.000000,6754.879883,2.200878
88245.000000,91562.000000,63161.839844,66979.617188,38878.000000,112906.437500,45.389999,262143.000000,51.680000,2.200878
109014.500000,121217.000000,58938.718750,94167.335938,65029.000000,94901.507813,749.380005,262143.000000,223.440002,2.202250
116914.000000,130195.000000,58850.769531,111987.804688,77075.000000,95221.968750,3946.260010,262143.000000,2340.800049,2.206367
86331.500000,92007.000000,61493.382813,78311.101563,52115.000000,98478.296875,1973.130005,262143.000000,2052.000000,2.209111
181801.000000,172934.000000,68896.296875,165998.343750,98454.000000,110496.960938,75414.148438,262143.000000,106681.195313,2.215971
140511.000000,155195.000000,59335.218750,145056.640625,104523.000000,90950.625000,3662.349854,262143.000000,862.599976,2.225576
172419.000000,142835.000000,79109.820313,121436.937500,65575.000000,121364.726563,667.500000,262143.000000,491.720001,2.229693
161750.500000,179336.000000,59109.609375,76326.398438,50156.000000,99731.382813,71.199997,262143.000000,123.879997,2.231065
86676.500000,103843.000000,54702.117188,87715.726563,61747.000000,93098.257813,1462.270020,262143.000000,1298.079956,2.233809
110311.000000,128297.000000,56348.484375,70206.757813,51597.000000,89173.210938,46.279999,262143.000000,48.639999,2.236553
127108.000000,116869.000000,71277.664063,129170.148438,82305.000000,102852.742188,19774.019531,262143.000000,20598.279297,2.240670
123517.500000,119625.000000,67668.492188,85102.687500,54621.000000,102108.882813,3964.949951,262143.000000,4009.000000,2.244786
112804.500000,111536.000000,66281.343750,166271.578125,103104.000000,105687.218750,537.559998,262143.000000,370.119995,2.248902
54264.500000,38209.000000,93074.367188,54074.617188,27377.000000,129445.671875,593.630005,262143.000000,719.719971,2.250274
117294.500000,134178.000000,57289.660156,111581.078125,79218.000000,92309.539063,1205.059937,262143.000000,448.399994,2.251647
141328.000000,147601.000000,62750.734375,100048.460938,60373.000000,108604.445313,658.599976,262143.000000,335.160004,2.253019
121075.000000,120581.000000,65804.492188,89129.937500,56481.000000,103419.195313,25688.958984,262143.000000,31192.679688,2.254391
93176.000000,63249.000000,96545.125000,47855.300781,19585.000000,160135.046875,155.750000,262143.000000,142.119995,2.255763
152113.000000,116898.000000,85278.429688,87877.710938,42982.000000,133989.906250,5921.169922,262143.000000,3783.280029,2.255763
128139.500000,126424.000000,66425.289063,106329.187500,66792.000000,104329.703125,8477.250000,262143.000000,8540.879883,2.255763
108869.000000,122873.000000,58066.777344,115736.484375,81193.000000,93418.226563,117.479996,262143.000000,117.040001,2.255763
86656.500000,110447.000000,51419.417969,147723.093750,118943.000000,81393.445313,1637.599976,262143.000000,2802.879883,2.258507
115951.000000,138992.000000,54671.957031,102570.718750,79924.000000,84105.835938,89.000000,262143.000000,103.360001,2.261251
142573.500000,118100.000000,79116.820313,81098.578125,44144.000000,120398.609375,2289.080078,262143.000000,1941.039917,2.262624
81917.000000,86776.000000,61866.328125,124075.789063,76172.000000,106750.914063,174.440002,262143.000000,178.599991,2.262624
64091.500000,86910.000000,48329.316406,52930.078125,41006.000000,84593.125000,38.270000,262143.000000,22.039999,2.269484
125292.000000,125118.000000,65627.140625,79898.859375,45882.000000,114124.304688,1094.699951,262143.000000,163.399994,2.270856
