"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","mCherry-A","Time"
98283.000000,61812.164063,104204.000000,66142.015625,78606.617188,55144.000000,4709.259766,6380.989746,0.890946
116340.007813,65801.835938,115870.000000,73906.601563,87123.484375,55594.000000,1127.500000,1713.250000,0.890946
120477.601563,68873.773438,114639.000000,92941.257813,84005.664063,72507.000000,760.140015,5206.739746,0.890946
103618.804688,66548.046875,102043.000000,73330.140625,80678.296875,59567.000000,19.680000,26.180000,0.890946
130821.007813,66866.992188,128217.000000,88491.937500,87035.062500,66633.000000,610.080017,3385.689941,0.891549
112988.406250,65225.660156,113526.000000,80905.296875,79353.007813,66818.000000,1416.140015,12.320000,0.891549
115010.406250,70040.351563,107614.000000,92039.257813,91439.304688,65966.000000,169.740005,2773.540039,0.891549
145383.609375,76224.109375,124998.000000,112752.460938,95476.976563,77394.000000,278.799988,4590.739746,0.891549
141786.000000,72495.328125,128175.000000,127385.359375,90220.007813,92533.000000,31.160000,58.519997,0.892153
135057.000000,80736.070313,109630.000000,101860.398438,93340.460938,71518.000000,118.080002,1233.539917,0.892757
108262.203125,63916.691406,111005.000000,100031.796875,82597.539063,79369.000000,17.219999,45.430000,0.892757
125123.406250,73209.187500,112009.000000,132855.578125,85149.812500,102253.000000,917.580017,6326.319824,0.892757
132913.203125,71198.187500,122343.000000,130285.695313,87509.640625,97571.000000,3171.760010,5835.830078,0.892757
125769.007813,68935.390625,119567.000000,88869.140625,84262.335938,69119.000000,2206.619873,5372.290039,0.892757
108846.601563,67374.773438,105876.000000,101579.140625,83948.179688,79300.000000,2206.619873,4794.790039,0.892757
105146.406250,65521.300781,105170.000000,94132.718750,82313.695313,74946.000000,1536.679932,3500.419922,0.892757
106724.406250,67846.453125,103090.000000,81746.617188,85868.679688,62390.000000,2003.260010,2869.020020,0.892757
130149.007813,68548.703125,124429.000000,111870.140625,92386.578125,79357.000000,1724.459961,4104.870117,0.892757
156735.609375,85602.828125,119994.000000,107278.960938,97655.835938,71994.000000,1294.780029,729.959961,0.892757
94353.000000,66934.242188,92382.000000,74037.796875,83499.250000,58110.000000,4459.160156,4048.659912,0.893360
129747.007813,66731.281250,127423.000000,119947.140625,81833.632813,96059.000000,188.599991,5199.040039,0.893360
112669.804688,65326.000000,113032.000000,83257.062500,80457.929688,67816.000000,638.779968,4256.560059,0.893360
101736.601563,63776.113281,104544.000000,56420.097656,78384.375000,47172.000000,1209.500000,2832.829834,0.893360
125314.804688,69086.859375,118874.000000,93970.359375,93704.414063,65722.000000,3212.760010,5475.469727,0.893360
92034.601563,62379.308594,96692.000000,52710.417969,75096.296875,46000.000000,17.219999,405.019989,0.893964
104117.406250,66767.500000,102197.000000,88118.015625,84640.007813,68229.000000,34.439999,3754.520020,0.893964
117073.203125,65755.726563,116682.000000,76123.882813,83849.109375,59498.000000,244.360001,33.879997,0.893964
121392.601563,68270.125000,116531.000000,96518.101563,86617.429688,73027.000000,346.859985,4220.370117,0.893964
99487.203125,65813.984375,99067.000000,73311.281250,85121.781250,56443.000000,985.640015,2095.169922,0.894567
120928.203125,70157.046875,112963.000000,101429.078125,89034.882813,74659.000000,864.279968,3904.669922,0.894567
137154.609375,72839.109375,123403.000000,120000.437500,97216.757813,80895.000000,235.339996,2043.579956,0.894567
121902.007813,70584.554688,113183.000000,113808.617188,86651.898438,86075.000000,22.959999,63.139999,0.894567
144914.406250,72192.281250,131553.000000,134767.000000,90909.101563,97153.000000,1089.780029,4296.600098,0.894567
117456.007813,68884.148438,111747.000000,72764.335938,86384.500000,55203.000000,870.020020,2801.260010,0.894567
107034.007813,64951.023438,107998.000000,77059.500000,81457.000000,61998.000000,1791.699951,5955.949707,0.894567
118210.203125,70996.757813,109118.000000,97732.515625,91174.359375,70250.000000,290.279999,3708.319824,0.894567
126491.406250,68647.554688,120758.000000,94243.421875,89597.835938,68934.000000,20.500000,294.910004,0.894567
119894.406250,68175.226563,115253.000000,94307.382813,86088.187500,71793.000000,529.719971,6531.909668,0.894567
95483.406250,69985.359375,89413.000000,125510.835938,87322.078125,94197.000000,222.220001,2676.520020,0.895171
120621.601563,68402.968750,115566.000000,98876.421875,86935.046875,74538.000000,281.260010,3004.540039,0.895171
109624.804688,66563.257813,107933.000000,86510.820313,84801.484375,66857.000000,3349.699951,6111.489746,0.895171
113518.203125,67023.984375,110998.000000,101010.882813,87211.148438,75906.000000,2737.159912,4974.969727,0.895171
90216.601563,61161.652344,96669.000000,66778.335938,73472.421875,59565.000000,12.300000,324.940002,0.895171
109372.804688,66831.914063,107252.000000,89023.296875,88736.250000,65748.000000,23.780001,819.279968,0.895775
103370.406250,67731.960938,100019.000000,98431.976563,89352.984375,72195.000000,30.340000,71.610001,0.895775
121305.007813,69774.664063,113936.000000,158306.734375,84905.640625,122192.000000,76.260002,154.769989,0.895775
89413.203125,62525.035156,93719.000000,62261.781250,74975.437500,54423.000000,0.820000,2979.129883,0.896378
119106.601563,69406.835938,112464.000000,113873.398438,88354.882813,84464.000000,1712.160034,3264.799805,0.896378
145564.812500,74310.890625,128376.000000,114226.820313,93095.164063,80412.000000,4398.479980,9152.219727,0.896982
102798.601563,64467.753906,104502.000000,87739.179688,84831.882813,67782.000000,3872.859863,6749.049805,0.896982
98406.601563,64937.226563,99314.000000,72525.718750,86428.445313,54994.000000,2095.100098,2676.520020,0.896982
114688.203125,67600.289063,111186.000000,113123.921875,86541.796875,85666.000000,-5.740000,90.860001,0.896982
97434.000000,67991.640625,93915.000000,91021.640625,81173.468750,73487.000000,262.399994,2370.829834,0.897586
100171.203125,66568.851563,98617.000000,92471.398438,88149.726563,68749.000000,551.039978,1718.640015,0.897586
122472.601563,66233.968750,121182.000000,87844.960938,82660.984375,69646.000000,2030.319946,3193.959961,0.897586
106270.203125,64736.289063,107583.000000,74286.257813,78529.312500,61995.000000,1468.619995,5469.310059,0.897586
122601.601563,68268.726563,117694.000000,125133.640625,87366.656250,93866.000000,4.100000,53.899998,0.897586
108466.203125,62701.253906,113370.000000,114003.781250,71755.750000,104122.000000,5.740000,291.059998,0.897586
137314.203125,75068.179688,119878.000000,141020.312500,95063.750000,97218.000000,1516.179932,1138.829956,0.898189
136740.000000,66639.351563,134476.000000,92981.437500,90533.539063,67308.000000,93.479996,5534.759766,0.898189
143687.406250,71017.968750,132596.000000,127615.781250,91045.375000,91860.000000,4.100000,51.590000,0.898189
138327.609375,67740.984375,133825.000000,106002.218750,88499.710938,78497.000000,1129.959961,4768.609863,0.898189
130282.203125,71996.812500,118591.000000,142903.031250,89272.335938,104907.000000,9.840000,25.410000,0.898189
139240.203125,101114.125000,90247.000000,165321.015625,108082.140625,100243.000000,303.399994,2427.040039,0.898793
121290.007813,66708.031250,119159.000000,90885.515625,84010.679688,70899.000000,143.500000,4138.750000,0.898793
118104.007813,65280.085938,118567.000000,93705.500000,81834.203125,75043.000000,462.480011,2986.059814,0.898793
124762.804688,67961.562500,120310.000000,98053.140625,92874.851563,69190.000000,2894.599854,4642.330078,0.898793
102364.804688,67269.445313,99727.000000,102550.835938,83298.484375,80683.000000,642.059998,5376.909668,0.898793
139762.812500,78440.492188,116770.000000,123620.742188,97185.875000,83362.000000,1285.760010,5565.560059,0.899396
99981.601563,62541.937500,104768.000000,82071.335938,81786.804688,65764.000000,1392.359985,6173.089844,0.899396
123276.007813,70520.304688,114563.000000,88843.718750,89078.867188,65363.000000,1463.699951,3788.399902,0.899396
139456.812500,76687.328125,119178.000000,116144.796875,98354.632813,77390.000000,34.439999,34.649998,0.900000
112334.406250,67927.812500,108379.000000,80568.281250,86828.429688,60811.000000,162.360001,3367.209961,0.901207
110544.601563,69690.921875,103954.000000,97199.515625,86355.062500,73766.000000,2824.080078,5548.619629,0.901207
135442.203125,73231.085938,121210.000000,126904.015625,94998.992188,87546.000000,27.879999,64.680000,0.901207
118180.203125,68281.109375,113429.000000,111891.460938,90270.187500,81233.000000,221.399994,637.559998,0.901811
163836.609375,75413.835938,142377.000000,133863.359375,95244.414063,92109.000000,161.539993,2607.989990,0.901811
153567.609375,81901.390625,122882.000000,112244.062500,108601.695313,67734.000000,3794.959961,6999.299805,0.901811
152899.812500,72870.648438,137510.000000,106651.656250,88178.078125,79266.000000,8.200000,32.340000,0.901811
136693.812500,70493.906250,127080.000000,109083.781250,89670.796875,79724.000000,6459.959961,2654.189941,0.902415
87429.601563,62170.812500,92162.000000,68617.601563,76600.742188,58706.000000,16.400000,27.719999,0.902415
126420.601563,67353.070313,123010.000000,99538.976563,89955.414063,72518.000000,1700.679932,4036.339844,0.902415
104100.601563,67142.382813,101610.000000,94153.218750,87655.562500,70394.000000,957.760010,4101.020020,0.902415
161587.812500,77416.054688,136791.000000,126762.156250,101539.867188,81815.000000,1948.319946,3732.959961,0.903018
109084.203125,65062.546875,109878.000000,89044.617188,83804.289063,69634.000000,1025.000000,2710.399902,0.903018
89595.601563,64656.742188,90814.000000,87099.578125,86015.453125,66362.000000,9.840000,1.540000,0.903018
111092.406250,67249.375000,108262.000000,88007.320313,82614.484375,69814.000000,253.380005,1763.299927,0.903018
102899.406250,66171.617188,101911.000000,67222.781250,80141.031250,54972.000000,1131.599976,2112.879883,0.903018
97277.406250,69890.945313,91216.000000,86982.320313,89332.312500,63812.000000,3.280000,46.969997,0.903622
140235.609375,69902.882813,131475.000000,98648.460938,92438.062500,69939.000000,2554.300049,6478.779785,0.903622
121895.406250,69311.250000,115256.000000,113020.601563,85419.757813,86712.000000,27.059999,63.139999,0.903622
106352.406250,66686.867188,104517.000000,79839.296875,88959.789063,58817.000000,15.580000,59.289997,0.903622
106954.203125,65714.929688,106663.000000,68599.562500,86691.625000,51859.000000,63.139999,3186.260010,0.903622
97207.203125,63682.152344,100037.000000,73472.000000,80739.492188,59637.000000,10.660000,106.259995,0.903622
111335.406250,64215.417969,113625.000000,87986.000000,80214.937500,71885.000000,1992.599976,3678.289795,0.904225
104671.804688,65896.617188,104099.000000,68709.437500,81240.945313,55427.000000,1548.979980,2419.339844,0.904225
93658.203125,62922.058594,97549.000000,56496.359375,76585.906250,48345.000000,2076.239990,3131.589844,0.904225
133151.406250,68286.625000,127788.000000,132183.171875,78276.968750,110668.000000,1239.839966,2219.139893,0.904225
148055.406250,73930.117188,131245.000000,108335.937500,88122.031250,80569.000000,1528.479980,8289.819336,0.904829
97266.000000,64845.324219,98302.000000,77066.062500,79061.414063,63882.000000,286.179993,758.449951,0.904829
120919.203125,68523.703125,115647.000000,108441.718750,82546.460938,86095.000000,47.560001,2675.750000,0.904829
95703.601563,61842.765625,101419.000000,60493.039063,80247.601563,49403.000000,19.680000,30.799999,0.905433
161608.203125,77060.203125,137440.000000,159704.015625,95902.015625,109136.000000,27.059999,17.709999,0.905433
99435.601563,62576.695313,104138.000000,85907.296875,76747.187500,73358.000000,-0.820000,249.479996,0.905433
160900.203125,75853.359375,139015.000000,113038.640625,100322.312500,73843.000000,3116.000000,8532.370117,0.905433
121372.203125,66960.585938,118790.000000,88373.859375,82697.960938,70034.000000,40.180000,2871.329834,0.906036
112428.601563,65260.628906,112903.000000,84120.515625,84695.617188,65091.000000,83.639999,3990.139893,0.906036
125443.203125,68549.843750,119928.000000,112063.656250,91006.242188,80700.000000,2792.100098,3602.059814,0.906036
115397.406250,66199.398438,114241.000000,78895.476563,84660.882813,61073.000000,2071.320068,6156.919922,0.906036
105817.804688,66658.421875,104036.000000,106054.695313,87364.882813,79556.000000,354.239990,1071.839966,0.906640
88427.406250,61273.417969,94579.000000,64494.640625,77413.882813,54599.000000,124.639999,482.789978,0.906640
133035.609375,72091.664063,120938.000000,140478.296875,109503.367188,84074.000000,537.099976,67.759995,0.906640
101068.203125,63440.855469,104406.000000,77745.835938,77833.726563,65462.000000,272.239990,4538.379883,0.907243
96761.406250,62821.148438,100943.000000,55826.417969,77646.804688,47119.000000,5717.040039,7981.049805,0.907243
108132.007813,67034.390625,105715.000000,72984.101563,86865.695313,55063.000000,994.659973,2359.280029,0.907243
144881.406250,76383.054688,124307.000000,141826.375000,105594.382813,88023.000000,2380.459961,4948.020020,0.907243
169900.203125,78283.539063,142234.000000,164163.171875,99412.296875,108222.000000,1518.640015,2606.449951,0.907847
156956.406250,120368.093750,85457.000000,134070.812500,145266.828125,60485.000000,2430.479980,4627.699707,0.907847
127234.804688,72670.125000,114744.000000,135864.984375,88435.578125,100684.000000,22.959999,25.410000,0.907847
109029.601563,65798.273438,108595.000000,110403.156250,84349.101563,85779.000000,169.740005,2351.579834,0.908451
115395.601563,66564.273438,113613.000000,89019.203125,83844.195313,69581.000000,27.879999,23.099998,0.909054
124953.007813,71149.234375,115095.000000,138435.671875,90577.562500,100163.000000,6385.339844,4201.120117,0.909054
140045.406250,72363.570313,126832.000000,120157.062500,86057.585938,91504.000000,32.799999,7931.770020,0.909054
126406.203125,67580.531250,122582.000000,74715.937500,86077.132813,56886.000000,2273.040039,4328.939941,0.909054
119007.601563,69871.015625,111624.000000,125387.835938,86615.828125,94872.000000,41.000000,194.809998,0.909054
131967.000000,71290.351563,121315.000000,109535.601563,90287.968750,79507.000000,693.719971,3562.020020,0.909054
107788.203125,65999.023438,107032.000000,85337.398438,79959.281250,69944.000000,45.919998,3939.319824,0.909658
132858.609375,68503.664063,127103.000000,99200.320313,88505.781250,73455.000000,1131.599976,3166.239990,0.909658
101304.601563,63730.253906,104175.000000,66715.203125,82684.007813,52879.000000,1362.839966,3094.629883,0.909658
123640.203125,66168.679688,122458.000000,102295.000000,79252.929688,84590.000000,1518.640015,1744.819946,0.909658
114063.601563,70982.828125,105311.000000,93594.796875,84858.523438,72283.000000,9.020000,57.750000,0.909658
109878.007813,66395.273438,108456.000000,79567.882813,89739.125000,58108.000000,136.940002,3441.899902,0.909658
167700.000000,78344.398438,140283.000000,136244.640625,107449.296875,83099.000000,22.959999,-20.020000,0.909658
107193.601563,65331.582031,107529.000000,96354.101563,81026.812500,77933.000000,2200.879883,8524.669922,0.909658
125554.203125,68154.726563,120730.000000,120338.281250,91624.531250,86074.000000,3981.919922,4834.060059,0.909658
116548.203125,68669.445313,111230.000000,90008.937500,85542.289063,68958.000000,1215.239990,1411.409912,0.910262
119021.406250,63918.144531,122034.000000,86227.101563,82672.250000,68354.000000,66.419998,1899.589966,0.910262
83868.601563,60290.160156,91166.000000,48596.480469,74954.546875,42490.000000,44.279999,1108.030029,0.910262
116146.804688,66318.718750,114776.000000,112464.640625,80834.421875,91180.000000,14.760000,58.519997,0.910865
132421.203125,77515.773438,111956.000000,111715.156250,105574.265625,69348.000000,280.440002,3016.859863,0.910865
125227.203125,68774.164063,119331.000000,109659.421875,86204.851563,83367.000000,2228.760010,7008.540039,0.910865
113382.601563,71176.773438,104397.000000,103267.515625,92137.023438,73453.000000,368.179993,40.040001,0.910865
121506.601563,68222.992188,116721.000000,101829.242188,84511.890625,78965.000000,427.220001,1780.239990,0.910865
104029.804688,65214.292969,104543.000000,92160.617188,88738.937500,68063.000000,821.640015,2750.439941,0.911469
137964.609375,75752.351563,119358.000000,149605.718750,98890.125000,99146.000000,1678.540039,42.349998,0.911469
109620.007813,65599.437500,109514.000000,96372.960938,80283.445313,78670.000000,2516.580078,5404.629883,0.911469
104119.804688,64359.578125,106023.000000,73775.398438,79164.062500,61075.000000,266.500000,3562.020020,0.911469
126670.203125,109950.187500,75502.000000,59223.679688,122214.343750,31758.000000,321.440002,924.000000,0.912072
95731.804688,64006.125000,98020.000000,70337.960938,82717.281250,55728.000000,-3.280000,43.889999,0.912072
133825.203125,70101.820313,125109.000000,116595.796875,84972.328125,89926.000000,22.959999,461.229980,0.912072
130349.406250,68310.578125,125055.000000,99233.117188,86855.976563,74875.000000,1010.239990,4694.689941,0.912676
121119.601563,72260.710938,109848.000000,118130.015625,90209.382813,85820.000000,19.680000,130.899994,0.912676
127876.203125,71459.593750,117276.000000,132261.906250,84999.570313,101976.000000,3608.000000,5477.779785,0.912676
150228.609375,79495.046875,123849.000000,121465.781250,92583.031250,85981.000000,83.639999,6642.020020,0.912676
136675.812500,76343.125000,117328.000000,115374.000000,95271.804688,79364.000000,1675.260010,6638.169922,0.912676
104059.203125,65093.246094,104767.000000,84965.937500,80435.781250,69227.000000,2564.959961,4233.459961,0.912676
105274.203125,62084.378906,111127.000000,83672.796875,72191.312500,75959.000000,27.879999,2774.309814,0.912676
114784.804688,66967.593750,112331.000000,79136.562500,82543.554688,62831.000000,93.479996,7596.049805,0.912676
85461.000000,64053.480469,87439.000000,78109.921875,76290.429688,67099.000000,2172.179932,3136.979980,0.912676
102771.007813,63341.835938,106331.000000,61377.820313,76608.007813,52507.000000,627.299988,1556.169922,0.913280
134472.000000,68986.562500,127746.000000,123131.195313,82431.265625,97894.000000,4535.419922,8741.040039,0.913280
108754.203125,65928.343750,108107.000000,74467.476563,83688.593750,58315.000000,286.179993,3860.779785,0.914487
137940.609375,69509.640625,130055.000000,97776.796875,91595.085938,69959.000000,36.900002,60.829998,0.914487
155750.406250,72312.921875,141154.000000,123380.476563,92517.718750,87398.000000,28.699999,83.159996,0.915091
97986.000000,66238.367188,96947.000000,73399.015625,83132.187500,57863.000000,856.899963,1958.109985,0.915091
119962.804688,69844.289063,112563.000000,122214.437500,87831.531250,91191.000000,51.660000,3491.949951,0.915091
98820.601563,62227.308594,104075.000000,77508.859375,76727.953125,66203.000000,12.300000,30.799999,0.915091
100755.601563,65940.195313,100138.000000,103549.601563,82171.640625,82586.000000,1746.599976,3242.469971,0.915091
117431.406250,68781.078125,111891.000000,77455.562500,91423.875000,55523.000000,455.919983,3163.159912,0.915091
130348.203125,67067.851563,127371.000000,122897.500000,80762.593750,99727.000000,27.879999,5.390000,0.915694
165498.609375,78654.328125,137896.000000,116312.078125,106999.273438,71240.000000,2665.820068,1234.309937,0.915694
134998.812500,70450.250000,125582.000000,91912.976563,97948.054688,61498.000000,41.820000,3677.520020,0.915694
141213.609375,73223.531250,126388.000000,135350.843750,94029.359375,94336.000000,2752.739990,4623.850098,0.915694
98481.601563,63235.718750,102064.000000,81746.617188,81886.562500,65424.000000,43.459999,2761.989990,0.915694
100375.804688,64226.085938,102423.000000,77308.781250,79413.593750,63799.000000,11.480000,169.399994,0.916298
99156.601563,65339.371094,99455.000000,84522.320313,83188.226563,66587.000000,911.839966,3127.739990,0.916298
111983.406250,67666.234375,108458.000000,120426.835938,80390.875000,98174.000000,13.940000,20.789999,0.916901
129883.203125,66480.468750,128038.000000,99716.921875,88904.968750,73506.000000,56.579998,3466.539795,0.916901
117382.203125,64280.964844,119674.000000,86992.156250,85068.468750,67018.000000,15.580000,30.029999,0.916901
110871.601563,66275.812500,109634.000000,82336.203125,86024.703125,62726.000000,891.339966,1122.659912,0.916901
124506.007813,70269.523438,116119.000000,106595.898438,87988.773438,79395.000000,119.720001,5182.869629,0.916901
107514.007813,64654.414063,108980.000000,80659.296875,78545.132813,67300.000000,539.559998,3216.290039,0.916901
107889.601563,63573.000000,111221.000000,78079.578125,80657.984375,63441.000000,1432.540039,4141.830078,0.916901
139168.203125,73985.218750,123275.000000,136420.937500,87707.679688,101935.000000,35.259998,2386.229980,0.917505
102920.406250,63970.558594,105439.000000,69904.179688,78388.187500,58443.000000,1037.300049,4251.169922,0.918109
80332.804688,60833.238281,86543.000000,57875.597656,79258.914063,47855.000000,33.619999,1382.150024,0.918109
130408.804688,70443.960938,121323.000000,132083.953125,91963.570313,94127.000000,787.200012,6437.969727,0.918109
116142.007813,65424.472656,116340.000000,87216.015625,87146.875000,65588.000000,389.500000,849.309998,0.918109
108438.601563,63155.472656,112526.000000,65527.839844,83390.281250,51498.000000,549.400024,3049.969971,0.918109
117860.406250,66036.578125,116967.000000,88646.101563,86442.054688,67207.000000,1572.760010,5688.759766,0.918109
125361.601563,69500.867188,118210.000000,103547.140625,89320.890625,75974.000000,872.479980,1492.260010,0.918109
128607.601563,70734.984375,119155.000000,107843.117188,91907.648438,76899.000000,1712.979980,5355.350098,0.918109
142049.406250,79413.023438,117227.000000,118697.460938,87511.179688,88891.000000,2561.679932,11183.479492,0.918109
110919.601563,71233.406250,102048.000000,97000.257813,85812.750000,74080.000000,25.420000,1170.400024,0.918712
102522.601563,63329.890625,106094.000000,65787.781250,81907.898438,52638.000000,59.860001,2658.040039,0.918712
99549.601563,63907.710938,102086.000000,68088.703125,78200.218750,57062.000000,1055.339966,10.780000,0.918712
113488.203125,65672.687500,113252.000000,86368.960938,87070.453125,65008.000000,1249.679932,4077.919922,0.918712
105583.804688,63954.941406,108194.000000,65520.460938,81346.359375,52786.000000,31.980000,3399.549805,0.918712
121793.406250,76305.421875,104604.000000,141849.343750,94007.757813,98888.000000,300.119995,2179.869873,0.919316
115737.601563,68618.757813,110538.000000,99933.398438,84538.992188,77470.000000,649.440002,2187.569824,0.919316
99373.203125,62629.445313,103985.000000,68258.437500,83252.093750,53733.000000,4.920000,2316.159912,0.919316
153556.203125,73077.187500,137710.000000,99823.515625,92242.664063,70922.000000,724.059998,6437.969727,0.919919
149062.203125,73723.406250,132508.000000,133212.281250,91095.203125,95836.000000,2676.479980,10003.069336,0.919919
94872.000000,62676.097656,99201.000000,63870.621094,77536.820313,53985.000000,4.100000,16.939999,0.919919
151499.406250,72639.023438,136685.000000,138460.281250,92279.640625,98333.000000,3235.719971,6502.649902,0.919919
138415.812500,71631.093750,126638.000000,132773.578125,87411.351563,99546.000000,3208.659912,6397.929688,0.919919
134338.812500,69067.460938,127470.000000,117888.117188,88638.578125,87162.000000,1129.959961,41.579998,0.919919
124203.601563,74019.117188,109969.000000,107270.757813,93226.226563,75409.000000,18.860001,15.400000,0.920523
134957.406250,71863.828125,123074.000000,111638.078125,91630.304688,79846.000000,1202.939941,1830.289917,0.920523
118431.007813,64562.371094,120217.000000,76724.117188,81843.054688,61437.000000,1701.500000,202.509995,0.920523
100145.406250,62752.820313,104587.000000,67464.679688,80168.359375,55151.000000,13.940000,44.660000,0.921127
97165.804688,63269.234375,100647.000000,75170.218750,80135.921875,61475.000000,1381.699951,3039.189941,0.921127
109182.007813,67739.132813,105631.000000,80050.039063,86196.195313,60863.000000,9.020000,133.979996,0.921730
116475.601563,65480.121094,116575.000000,90026.976563,82495.687500,71519.000000,21.320000,63.139999,0.921730
142564.812500,71871.312500,129998.000000,117299.359375,92777.171875,82858.000000,1046.319946,4754.750000,0.921730
135956.406250,76397.078125,116628.000000,106094.062500,95445.039063,72848.000000,2538.719971,1329.789917,0.921730
112722.601563,66603.445313,110916.000000,90049.937500,86153.468750,68500.000000,182.860001,3362.589844,0.922334
153330.609375,74184.046875,135456.000000,148829.171875,100197.945313,97344.000000,7053.640137,7956.409668,0.922334
102579.601563,65115.519531,103242.000000,67869.757813,84835.250000,52430.000000,1869.599976,6732.879883,0.922334
119654.406250,66202.937500,118449.000000,100481.156250,83393.062500,78965.000000,34.439999,25.410000,0.922334
113745.601563,64865.140625,114922.000000,80540.398438,78740.578125,67034.000000,1153.739990,4574.569824,0.922334
128917.203125,69135.046875,122206.000000,126990.937500,88317.148438,94234.000000,50.020000,3329.479980,0.922334
122772.007813,69820.609375,115238.000000,90114.718750,95097.710938,62102.000000,13.940000,73.919998,0.922334
106357.804688,67178.101563,103758.000000,82569.078125,86433.359375,62606.000000,942.179993,1827.209961,0.922938
112617.601563,68844.156250,107206.000000,75506.421875,87036.773438,56854.000000,926.599976,3719.869873,0.922938
128627.406250,70874.960938,118938.000000,95853.898438,92106.992188,68202.000000,219.759995,3848.459961,0.922938
135882.000000,79415.367188,112134.000000,144202.734375,102823.101563,91910.000000,32.799999,12.320000,0.923541
120606.007813,65424.800781,120811.000000,99838.281250,84702.343750,77247.000000,702.739990,5323.779785,0.923541
93803.406250,64383.863281,95482.000000,70322.382813,82868.484375,55614.000000,25.420000,3475.010010,0.923541
88192.804688,62442.507813,92562.000000,52197.917969,77629.984375,44066.000000,291.100006,4673.129883,0.923541
109614.601563,68895.195313,104270.000000,92570.617188,88868.664063,68266.000000,327.179993,2320.780029,0.923541
143971.203125,70438.953125,133950.000000,129919.976563,91503.882813,93050.000000,191.059998,4472.159668,0.924145
128597.406250,69520.484375,121227.000000,103055.960938,94040.226563,71819.000000,34.439999,1367.520020,0.924145
109986.007813,65904.523438,109371.000000,69402.335938,83839.039063,54251.000000,95.120003,3629.780029,0.924145
116621.406250,69714.781250,109631.000000,108340.039063,93018.210938,76331.000000,601.059998,1929.619995,0.924748
101649.601563,66609.757813,100011.000000,110994.382813,83073.078125,87563.000000,581.380005,1762.529907,0.924748
105160.804688,66208.289063,104093.000000,90980.640625,87692.960938,67993.000000,2628.919922,5174.399902,0.924748
113605.804688,65181.308594,114224.000000,92186.039063,81011.367188,74576.000000,316.519989,4821.739746,0.925352
103405.203125,65247.765625,103862.000000,80808.539063,82205.906250,64422.000000,1806.459961,2618.770020,0.925956
119095.203125,65679.507813,118835.000000,86612.500000,82155.960938,69091.000000,151.699997,2275.349854,0.925956
120064.804688,69132.882813,113818.000000,89679.296875,90925.195313,64638.000000,646.159973,4692.379883,0.925956
146255.406250,73677.453125,130094.000000,127208.242188,95313.828125,87466.000000,375.559998,8021.089844,0.925956
100212.601563,63146.324219,104005.000000,82574.820313,84108.484375,64341.000000,2464.919922,3662.889893,0.925956
142083.000000,70221.804688,132602.000000,101361.835938,89485.273438,74234.000000,481.339996,5319.929688,0.926559
92949.000000,61684.890625,98752.000000,83189.000000,79072.265625,68948.000000,82.820000,2866.709961,0.926559
118828.203125,65644.945313,118631.000000,85381.679688,82629.304688,67719.000000,1562.099976,2615.689941,0.926559
123748.203125,68819.476563,117844.000000,101024.000000,86858.585938,76224.000000,1394.000000,5355.350098,0.926559
112759.804688,66902.296875,110457.000000,81662.976563,84540.953125,63305.000000,2636.300049,5737.270020,0.926559
134901.000000,78339.718750,112853.000000,92993.742188,92332.968750,66005.000000,1134.880005,594.440002,0.927163
120970.203125,68039.578125,116519.000000,89982.695313,87293.406250,67555.000000,1371.859985,2635.709961,0.927163
91507.203125,62082.195313,96598.000000,78123.039063,74775.406250,68470.000000,12.300000,44.660000,0.927163
148850.406250,72399.671875,134739.000000,113984.921875,94502.210938,79047.000000,28.699999,2262.260010,0.927163
120496.804688,68861.328125,114678.000000,98831.320313,95292.179688,67970.000000,2592.840088,5761.909668,0.927163
121917.601563,67632.703125,118138.000000,110062.039063,91873.976563,78510.000000,133.660004,1847.229980,0.927163
146816.406250,73341.617188,131191.000000,144873.500000,103354.242188,91863.000000,1986.859985,8956.639648,0.927163
93005.406250,62492.460938,97535.000000,57928.078125,77320.812500,49099.000000,123.820000,1747.899902,0.927163
154518.609375,77459.054688,130734.000000,126518.617188,105374.835938,78686.000000,52.480000,2200.659912,0.927767
128230.203125,72575.164063,115793.000000,159583.484375,86573.093750,120805.000000,7949.899902,16775.990234,0.927767
89320.804688,61056.472656,95874.000000,61162.980469,76329.687500,52514.000000,146.779999,2698.079834,0.927767
98380.203125,69074.828125,93340.000000,94631.281250,84932.289063,73020.000000,454.279999,1717.869995,0.927767
97138.804688,64152.300781,99234.000000,64701.281250,82736.843750,51250.000000,214.020004,726.109985,0.927767
123997.203125,75070.257813,108249.000000,105365.078125,99520.148438,69385.000000,268.139984,241.009995,0.927767
152959.812500,81654.320313,122766.000000,151245.718750,104190.289063,95134.000000,31.980000,12.320000,0.927767
100039.804688,62671.671875,104612.000000,49668.218750,80158.007813,40608.000000,31.160000,2793.559814,0.928370
95850.601563,64156.890625,97911.000000,80457.578125,82751.898438,63719.000000,23.780001,997.149963,0.928370
111568.804688,68913.328125,106101.000000,100758.320313,82011.226563,80517.000000,549.400024,3481.939941,0.928370
121420.203125,70750.640625,112471.000000,153031.671875,81921.578125,122423.000000,49.200001,139.369995,0.928370
