"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","mCherry-A","Time"
157930.812500,65373.246094,158324.000000,136038.000000,91451.117188,97488.000000,17117.519531,208.169998,0.368336
155463.609375,65092.019531,156524.000000,160340.031250,95953.359375,109512.000000,6422.639648,19413.269531,0.368336
167872.812500,63108.546875,174330.000000,138576.468750,93992.546875,96622.000000,98.279999,336.149994,0.368336
127381.804688,61429.117188,135898.000000,119647.078125,85473.757813,91738.000000,69.720001,294.839996,0.368336
118427.406250,63220.457031,122765.000000,110029.078125,81573.640625,88397.000000,47.039997,136.889999,0.369144
109478.406250,61606.164063,116462.000000,83033.156250,83566.148438,65118.000000,455.279999,22664.609375,0.369144
129835.203125,67097.320313,126814.000000,114402.953125,85935.312500,87246.000000,9917.040039,20356.919922,0.369144
166243.812500,67518.296875,161363.000000,126772.796875,90677.914063,91623.000000,16590.000000,33772.949219,0.369144
123541.203125,63886.472656,126731.000000,125917.679688,88003.132813,93771.000000,5564.159668,12610.889648,0.369144
133789.812500,64150.203125,136680.000000,93961.554688,93013.476563,66204.000000,2016.839966,12216.419922,0.369144
122187.601563,63137.164063,126830.000000,102563.156250,85405.445313,78702.000000,226.799988,2006.369995,0.369952
97685.406250,59751.085938,107143.000000,82768.554688,83948.312500,64615.000000,2238.599854,21447.990234,0.369952
162607.203125,70612.023438,150918.000000,147369.593750,97353.125000,99206.000000,748.440002,47185.738281,0.369952
134554.203125,63356.937500,139182.000000,126752.632813,83060.304688,100010.000000,3506.159912,3910.679932,0.369952
155267.406250,65423.667969,155534.000000,143325.000000,94688.875000,99198.000000,121.799995,281.070007,0.369952
132545.406250,61495.578125,141254.000000,122193.117188,83415.429688,96002.000000,136.919998,35598.691406,0.369952
122865.601563,64098.519531,125621.000000,109058.039063,86313.960938,82805.000000,604.799988,14756.580078,0.369952
125926.804688,65799.250000,125423.000000,76429.078125,90063.046875,55615.000000,1139.880005,17651.519531,0.369952
205753.203125,63039.046875,213903.000000,188497.671875,90021.523438,137227.000000,1911.839966,16438.140625,0.369952
99334.203125,61530.285156,105801.000000,78313.195313,83783.632813,61257.000000,164.639999,2302.830078,0.370759
109861.804688,89238.039063,80682.000000,85375.914063,127169.328125,43998.000000,1862.279907,7997.129883,0.370759
204435.609375,74198.601563,180568.000000,165947.875000,98034.546875,110936.000000,1330.559937,74534.578125,0.370759
138757.203125,62949.730469,144458.000000,133762.437500,83217.093750,105342.000000,107.519997,3068.280029,0.370759
114778.804688,62036.253906,121254.000000,85298.640625,85212.820313,65602.000000,5150.879883,50238.628906,0.370759
150522.609375,66220.820313,148966.000000,137516.390625,88562.281250,101762.000000,445.199982,13728.690430,0.370759
103843.203125,60460.265625,112561.000000,93505.437500,80562.320313,76065.000000,3655.679932,14207.400391,0.371567
144358.203125,62428.050781,151545.000000,123645.476563,88920.445313,91129.000000,14658.000000,34717.410156,0.371567
131611.203125,66362.546875,129972.000000,103506.476563,94067.570313,72112.000000,293.160004,27741.689453,0.371567
111436.203125,63167.265625,115615.000000,96777.234375,82929.859375,76479.000000,389.759979,5273.910156,0.371567
108276.601563,60758.765625,116790.000000,86686.320313,84371.562500,67334.000000,1273.439941,8901.900391,0.371567
77470.804688,61679.238281,82315.000000,80369.515625,79463.765625,66283.000000,221.759995,3391.469971,0.371567
113820.601563,63719.160156,117066.000000,87312.960938,84097.210938,68042.000000,12836.040039,19091.699219,0.371567
125437.804688,60290.218750,136352.000000,102815.156250,84713.273438,79540.000000,10936.799805,17558.369141,0.371567
116367.601563,62387.656250,122240.000000,91869.960938,82071.843750,73360.000000,88.199997,16512.660156,0.371567
111014.406250,61807.656250,117711.000000,120434.156250,81433.437500,96923.000000,73.079994,494.910004,0.372375
119491.804688,62442.808594,125411.000000,76976.757813,84525.726563,59683.000000,4047.119873,19411.650391,0.372375
113187.007813,61405.824219,120800.000000,114746.515625,78922.250000,95284.000000,148.679993,231.660004,0.372375
107233.203125,60675.644531,115823.000000,81446.398438,80450.835938,66347.000000,130.199997,6134.129883,0.372375
165754.203125,67014.609375,162097.000000,153310.921875,92441.601563,108689.000000,1242.359985,42323.308594,0.372375
127866.601563,63365.738281,132246.000000,106206.234375,88506.539063,78642.000000,105.000000,7695.000000,0.372375
136869.609375,62928.027344,142542.000000,102152.398438,84603.304688,79130.000000,15140.159180,15546.330078,0.372375
143281.812500,60422.355469,155408.000000,101695.437500,82399.421875,80883.000000,195.720001,497.339996,0.373183
127413.007813,62947.230469,132653.000000,122995.312500,88635.726563,90941.000000,312.479980,8822.520508,0.373183
115593.601563,61406.554688,123367.000000,90064.796875,85903.078125,68711.000000,531.719971,8080.560059,0.373183
123744.007813,68388.859375,118582.000000,87815.273438,92272.921875,62370.000000,87.360001,138.509995,0.373183
127536.601563,61193.523438,136587.000000,91770.000000,85179.085938,70607.000000,92.399994,5586.569824,0.373183
127859.406250,60596.417969,138282.000000,112071.953125,80748.781250,90958.000000,89.879997,11660.759766,0.373183
105436.804688,61022.707031,113235.000000,70970.757813,79698.750000,58359.000000,524.159973,17270.820313,0.373183
120805.203125,61873.531250,127956.000000,136841.031250,87397.320313,102612.000000,2224.319824,6592.589844,0.373183
129792.601563,61205.882813,138975.000000,88804.796875,85937.000000,67723.000000,14790.719727,32265.541016,0.373183
140364.000000,64679.371094,142223.000000,102648.000000,93252.453125,72139.000000,12708.359375,45559.261719,0.373183
100668.601563,64862.433594,101714.000000,113720.875000,83445.054688,89314.000000,1276.799927,3179.250000,0.373990
126219.007813,63886.937500,129477.000000,138611.750000,95496.039063,95125.000000,498.119995,9032.309570,0.373990
150577.812500,66920.750000,147462.000000,118111.554688,92641.398438,83554.000000,672.000000,15901.919922,0.374798
118848.007813,65318.906250,119243.000000,93501.234375,82367.054688,74395.000000,64.680000,1431.270020,0.374798
118692.007813,60092.855469,129443.000000,121630.312500,87045.203125,91575.000000,23069.759766,58770.359375,0.374798
102520.804688,60423.613281,111195.000000,82078.914063,83824.843750,64171.000000,4424.279785,11996.099609,0.374798
141056.406250,64673.304688,142938.000000,132084.953125,90583.281250,95562.000000,1727.039917,40116.058594,0.374798
121584.007813,61742.121094,129055.000000,125496.835938,82939.820313,99163.000000,1943.759888,24185.791016,0.375606
140641.203125,60884.507813,151386.000000,169453.187500,81956.617188,135502.000000,168.839996,464.130005,0.375606
83376.000000,63858.652344,85566.000000,55272.000000,80721.703125,44874.000000,215.039993,394.470001,0.375606
111585.601563,59098.230469,123741.000000,76999.437500,82963.179688,60825.000000,112.559998,350.730011,0.375606
109639.203125,60225.929688,119306.000000,82425.835938,89842.328125,60126.000000,10130.399414,17044.830078,0.375606
122032.804688,74959.851563,106691.000000,76440.000000,91974.437500,54467.000000,96.599998,237.330002,0.376414
89566.203125,62961.886719,93228.000000,133346.640625,81560.132813,107148.000000,199.919998,1978.020020,0.376414
109784.406250,62438.875000,115230.000000,81410.281250,84749.250000,62954.000000,91.559998,5688.629883,0.376414
147468.609375,66490.335938,145352.000000,132540.234375,93835.414063,92568.000000,125.159996,372.600006,0.376414
100250.406250,58825.734375,111686.000000,83667.359375,80007.351563,68534.000000,1893.359985,7203.330078,0.376414
101859.601563,63861.769531,104530.000000,74781.835938,81089.750000,60438.000000,50.399998,2506.139893,0.377221
162270.000000,68150.375000,156045.000000,161401.796875,93391.625000,113261.000000,6730.919922,50605.558594,0.377221
123394.804688,65593.304688,123287.000000,107331.000000,90320.164063,77879.000000,105.839996,181.440002,0.377221
110284.804688,62826.511719,115041.000000,99777.718750,85283.570313,76674.000000,3043.319824,15425.639648,0.377221
130444.804688,66223.804688,129090.000000,153671.281250,88986.882813,113174.000000,113.399994,17229.509766,0.377221
130074.007813,64867.257813,131415.000000,113992.195313,86638.671875,86227.000000,115.919998,225.990005,0.377221
111149.406250,72213.179688,100872.000000,59816.398438,80874.062500,48472.000000,1928.639893,11140.740234,0.377221
187960.203125,89922.117188,136987.000000,125459.039063,116139.320313,70795.000000,3668.279785,19437.570313,0.377221
135433.203125,62647.343750,141678.000000,104930.273438,84110.554688,81758.000000,701.399963,14685.299805,0.378029
143448.609375,64180.621094,146478.000000,137969.156250,88319.242188,102378.000000,371.279999,21745.259766,0.378029
153339.000000,66160.773438,151891.000000,149272.203125,96782.742188,101079.000000,5682.599609,8330.849609,0.378029
116256.601563,63045.039063,120850.000000,114174.476563,86537.351563,86466.000000,972.719971,394.470001,0.378029
151416.609375,65038.429688,152575.000000,126519.953125,90489.156250,91631.000000,264.600006,47244.058594,0.378029
98733.601563,62535.445313,103471.000000,61220.878906,81391.046875,49295.000000,78.959999,136.080002,0.378029
104127.007813,60815.687500,112209.000000,129193.679688,85322.796875,99233.000000,1365.839966,10874.250000,0.378029
116823.601563,61835.414063,123815.000000,94683.117188,82701.195313,75031.000000,482.159973,6329.339844,0.378029
124248.601563,62067.476563,131192.000000,84741.718750,84396.593750,65804.000000,1634.639893,4903.740234,0.378837
194398.203125,70260.250000,181327.000000,184558.078125,96558.429688,125263.000000,194.879990,229.229996,0.378837
120940.203125,63689.769531,124446.000000,92094.234375,85558.789063,70542.000000,2257.919922,18758.791016,0.378837
155670.609375,72573.054688,140576.000000,122086.437500,87700.117188,91232.000000,5633.040039,11904.570313,0.378837
140340.609375,65696.382813,139998.000000,170929.921875,91860.851563,121946.000000,172.199997,543.510010,0.378837
102975.601563,59934.890625,112599.000000,75178.320313,76349.140625,64531.000000,105.000000,368.549988,0.378837
103896.601563,61488.851563,110735.000000,96842.757813,83181.789063,76299.000000,3231.479980,13224.870117,0.378837
117258.601563,63147.398438,121694.000000,114540.718750,84216.351563,89134.000000,198.239990,7288.379883,0.378837
135344.406250,62085.238281,142867.000000,115735.195313,84645.421875,89607.000000,117.599998,281.880005,0.379645
105748.203125,90481.164063,76594.000000,87450.718750,107822.007813,53154.000000,311.639984,4243.589844,0.379645
126335.406250,63913.765625,129542.000000,131194.562500,83502.968750,102966.000000,253.679993,1641.060059,0.379645
138072.609375,65086.578125,139026.000000,132114.359375,92754.335938,93346.000000,1287.719971,29806.380859,0.379645
119913.007813,61389.707031,128012.000000,86568.718750,83638.515625,67832.000000,6242.879883,27941.759766,0.379645
130411.203125,65503.953125,130475.000000,131369.281250,89832.085938,95839.000000,5210.520020,35154.808594,0.379645
95806.203125,59501.300781,105523.000000,74272.796875,83344.039063,58403.000000,5411.279785,13496.219727,0.379645
81235.804688,57374.851563,92791.000000,79375.796875,76031.109375,68419.000000,337.679993,1556.010010,0.379645
131896.812500,63309.699219,136535.000000,98443.796875,85480.125000,75475.000000,3696.839844,35158.050781,0.380452
151323.609375,68016.500000,145805.000000,176721.718750,97036.812500,119353.000000,292.319977,12174.299805,0.380452
142552.203125,67567.101563,138267.000000,137009.875000,100487.703125,89355.000000,5247.479980,33231.871094,0.380452
126934.203125,63069.640625,131898.000000,124500.593750,88570.273438,92122.000000,4226.040039,20058.839844,0.380452
124225.804688,65308.261719,124659.000000,154197.953125,91572.804688,110355.000000,142.800003,18667.259766,0.380452
139338.609375,76729.843750,119011.000000,130514.992188,100767.296875,84883.000000,830.759949,4097.790039,0.380452
121720.804688,63689.886719,125249.000000,138600.828125,88386.031250,102769.000000,148.679993,835.109985,0.380452
109533.601563,61237.597656,117222.000000,96964.554688,80039.671875,79394.000000,3903.479980,6470.279785,0.380452
124484.406250,64787.289063,125923.000000,86392.320313,88461.593750,64003.000000,546.000000,18645.390625,0.380452
135447.000000,65636.796875,135239.000000,114783.476563,93073.140625,80823.000000,252.839996,15071.669922,0.380452
142063.203125,66331.250000,140360.000000,132601.562500,87440.390625,99384.000000,10284.120117,33589.890625,0.381260
115246.804688,61803.453125,122207.000000,90413.398438,82965.773438,71419.000000,68.879997,387.179993,0.381260
95917.804688,59870.746094,104994.000000,48697.320313,77548.421875,41154.000000,44.520000,1010.070007,0.381260
115013.406250,63205.582031,119254.000000,137163.593750,84568.781250,106294.000000,130.199997,21267.359375,0.382068
93613.804688,61393.105469,99931.000000,109597.320313,80696.687500,89007.000000,1121.400024,15786.089844,0.382068
125568.601563,63692.511719,129203.000000,139177.078125,92058.953125,99079.000000,572.880005,13664.700195,0.382068
134248.203125,64540.457031,136319.000000,87208.796875,87003.039063,65691.000000,164.639999,26808.570313,0.382876
167554.812500,71791.984375,152954.000000,146796.718750,100655.695313,95578.000000,13021.679688,46927.351563,0.382876
136774.203125,63956.976563,140151.000000,93006.476563,90462.500000,67379.000000,9719.639648,32260.679688,0.382876
81587.406250,56913.531250,93948.000000,74691.117188,76455.039063,64024.000000,81.479996,10019.700195,0.382876
113923.203125,64213.777344,116269.000000,105093.234375,86929.078125,79230.000000,168.000000,30306.150391,0.383683
189613.203125,71115.804688,174736.000000,164798.750000,103335.859375,104516.000000,9132.479492,14888.610352,0.383683
163632.609375,67393.734375,159122.000000,143198.156250,98808.500000,94978.000000,2754.359863,22666.230469,0.383683
115112.406250,63901.394531,118057.000000,97181.273438,84198.671875,75641.000000,4037.039795,20650.140625,0.383683
120487.203125,61181.355469,129063.000000,114569.273438,83113.734375,90339.000000,5625.479980,28378.349609,0.383683
90946.203125,59455.644531,100247.000000,74367.718750,78221.757813,62307.000000,121.799995,3799.709961,0.383683
150100.812500,63098.992188,155898.000000,127090.312500,90850.484375,91678.000000,113.399994,12520.169922,0.383683
122593.203125,60800.261719,132142.000000,83169.234375,81617.492188,66782.000000,2390.639893,11605.679688,0.383683
123843.601563,64113.167969,126592.000000,120379.554688,85588.375000,92176.000000,4289.040039,35046.269531,0.383683
129448.804688,63233.683594,134162.000000,98452.195313,82241.351563,78454.000000,93.239998,368.549988,0.383683
128928.007813,65541.093750,128918.000000,107625.835938,88871.390625,79366.000000,73.079994,255.960007,0.383683
112140.601563,59522.523438,123470.000000,64764.839844,78883.929688,53806.000000,5028.239746,15675.120117,0.384491
144119.406250,67448.937500,140032.000000,94841.875000,107789.210938,57664.000000,301.559998,6342.299805,0.384491
150511.203125,64789.234375,152246.000000,135719.640625,90595.882813,98178.000000,319.199982,20856.689453,0.384491
142672.203125,70048.664063,133481.000000,127386.835938,89062.195313,93737.000000,136.080002,1237.680054,0.384491
136914.609375,64836.847656,138391.000000,122217.476563,90077.984375,88919.000000,163.799988,13352.040039,0.384491
103753.804688,62961.679688,107996.000000,83875.679688,84338.976563,65176.000000,878.639954,10086.120117,0.384491
118352.406250,64138.054688,120932.000000,116450.875000,86091.179688,88647.000000,83.159996,162.809998,0.384491
105981.007813,62804.128906,110591.000000,86182.320313,86590.593750,65227.000000,735.839966,9634.950195,0.384491
110820.007813,62642.421875,115939.000000,81424.554688,84811.265625,62919.000000,4903.080078,16245.360352,0.385299
145861.203125,70478.656250,135632.000000,160177.921875,90097.328125,116512.000000,187.319992,427.679993,0.385299
130351.804688,64442.839844,132563.000000,142927.671875,93037.359375,100679.000000,150.360001,15684.030273,0.385299
127379.406250,60805.136719,137290.000000,139197.234375,85536.148438,106650.000000,83.159996,14711.219727,0.386107
135163.812500,64761.156250,136781.000000,107163.000000,89514.437500,78457.000000,88.199997,249.479996,0.386107
152165.406250,64363.253906,154938.000000,110991.718750,93550.851563,77754.000000,457.799988,4673.700195,0.386107
140965.203125,73207.093750,126194.000000,157174.078125,97390.085938,105766.000000,215.039993,3149.280029,0.386107
120798.007813,63723.445313,124234.000000,85789.195313,84350.242188,66654.000000,126.839996,12957.570313,0.386107
153546.000000,62420.003906,161211.000000,129355.796875,81794.828125,103643.000000,98.279999,162.000000,0.386107
174949.812500,69315.289063,165411.000000,183346.796875,96821.320313,124103.000000,11838.120117,20619.359375,0.386914
124939.804688,62512.351563,130983.000000,90550.320313,84037.476563,70615.000000,7994.279785,15091.919922,0.386914
171311.406250,72826.406250,154162.000000,203032.187500,98330.726563,135318.000000,324.239990,11570.040039,0.386914
122415.601563,64850.808594,123709.000000,112728.835938,88036.960938,83917.000000,10053.120117,14507.099609,0.386914
163909.203125,67546.710938,159030.000000,161992.312500,90680.500000,117074.000000,5865.719727,36380.339844,0.386914
142518.000000,68146.281250,137059.000000,189766.078125,91364.984375,136119.000000,120.119995,187.919998,0.387722
170942.406250,77023.804688,145447.000000,178557.953125,92564.992188,126419.000000,12094.319336,46357.921875,0.387722
176472.000000,72417.359375,159703.000000,196937.156250,87725.734375,147123.000000,550.200012,1392.390015,0.387722
138840.609375,73078.351563,124511.000000,137386.203125,102242.054688,88063.000000,10850.279297,16732.169922,0.387722
143902.812500,71217.351563,132423.000000,123897.476563,93710.632813,86647.000000,351.119995,1333.260010,0.387722
115489.203125,63074.078125,119997.000000,95444.156250,85473.390625,73181.000000,162.119995,458.459991,0.387722
110092.804688,62379.867188,115663.000000,72518.875000,84011.195313,56571.000000,67.199997,2592.810059,0.387722
104703.601563,61515.382813,111547.000000,97171.195313,81981.125000,77679.000000,237.719986,14060.790039,0.387722
101634.601563,61392.566406,108494.000000,138308.515625,82250.656250,110202.000000,1781.639893,23033.160156,0.387722
112945.203125,61485.359375,120386.000000,79096.078125,85232.015625,60818.000000,153.720001,21874.050781,0.388530
127852.804688,64169.722656,130575.000000,134222.750000,93057.250000,94527.000000,650.159973,21220.380859,0.388530
90403.203125,59010.015625,100401.000000,76395.476563,79459.351563,63009.000000,145.319992,3400.380127,0.389338
147683.406250,68768.250000,140742.000000,161304.359375,91877.515625,115058.000000,325.919983,31997.429688,0.389338
136013.406250,64304.593750,138618.000000,103361.156250,91779.476563,73806.000000,4633.439941,20685.779297,0.390145
170860.203125,65152.089844,171867.000000,125253.234375,92544.406250,88699.000000,368.759979,16253.459961,0.390145
185525.406250,69348.101563,175327.000000,117778.078125,94560.671875,81627.000000,6503.279785,7354.799805,0.390145
147509.406250,65649.664063,147254.000000,113132.875000,87447.968750,84785.000000,5006.399902,19553.400391,0.390145
186161.406250,74147.773438,164540.000000,165610.187500,94796.406250,114492.000000,1715.279907,4748.220215,0.390953
106389.007813,59884.136719,116430.000000,91087.914063,81008.781250,73690.000000,115.919998,21072.150391,0.390953
106692.601563,60377.054688,115809.000000,126198.234375,83899.164063,98577.000000,908.039978,10513.799805,0.390953
119928.007813,59252.460938,132646.000000,95252.640625,81769.890625,76342.000000,1050.000000,36578.789063,0.390953
109105.203125,60418.765625,118346.000000,93843.960938,82223.562500,74798.000000,79.799995,939.599976,0.390953
98938.203125,59576.003906,108836.000000,85541.398438,80288.179688,69824.000000,2409.959961,8733.419922,0.390953
104328.007813,62633.890625,109162.000000,88880.398438,82558.976563,70554.000000,340.199982,5536.350098,0.390953
113964.601563,63143.878906,118282.000000,140933.515625,86655.085938,106586.000000,100.799995,243.809998,0.390953
168688.812500,65338.773438,169198.000000,135688.562500,91760.250000,96910.000000,96.599998,122.309998,0.390953
127512.601563,64211.910156,130142.000000,136998.109375,88440.562500,101518.000000,94.919998,129.600006,0.390953
144607.203125,66485.039063,142543.000000,137838.109375,92814.515625,97327.000000,168.839996,6193.260254,0.391761
94348.804688,60259.656250,102610.000000,66232.320313,80954.179688,53618.000000,82.320000,157.139999,0.391761
142762.203125,65203.140625,143491.000000,141373.671875,86667.960938,106903.000000,136.080002,207.360001,0.391761
114202.203125,64024.117188,116899.000000,165930.234375,86906.937500,125127.000000,22673.279297,51477.121094,0.391761
119002.804688,61111.812500,127618.000000,92828.398438,84113.617188,72326.000000,13382.040039,8985.330078,0.391761
130659.601563,63139.910156,135618.000000,123936.117188,88130.445313,92162.000000,9477.719727,10392.299805,0.391761
93682.203125,60245.480469,101909.000000,73797.359375,78424.882813,61669.000000,323.399994,15756.120117,0.391761
108734.406250,61625.101563,115635.000000,98218.679688,82099.656250,78403.000000,57.119999,163.619995,0.392569
131439.609375,62696.707031,137392.000000,125857.195313,88287.570313,93424.000000,7225.679688,24513.029297,0.392569
141794.406250,70766.015625,131315.000000,99268.679688,91863.375000,70819.000000,163.799988,11643.750000,0.392569
144291.000000,64459.820313,146700.000000,141170.390625,88421.734375,104632.000000,157.919998,7954.200195,0.393376
183213.609375,83474.140625,143842.000000,143513.156250,108348.250000,86806.000000,4824.119629,41867.281250,0.393376
141148.203125,68306.125000,135424.000000,93723.000000,83649.710938,73428.000000,9336.599609,37508.671875,0.393376
109090.203125,63174.531250,113168.000000,95741.515625,87632.906250,71600.000000,357.000000,533.789978,0.393376
106231.203125,61492.796875,113216.000000,82446.000000,81486.117188,66308.000000,7043.399902,8811.990234,0.393376
107112.601563,62364.910156,112559.000000,98427.835938,83510.046875,77243.000000,11469.359375,16990.560547,0.393376
122187.007813,61193.414063,130858.000000,94459.679688,84484.390625,73274.000000,289.799988,981.720032,0.393376
116135.406250,81884.156250,92949.000000,81707.640625,88812.835938,60293.000000,173.879990,3406.860107,0.393376
116739.601563,61740.089844,123917.000000,93786.835938,83224.968750,73853.000000,8160.599609,20402.279297,0.393376
134860.812500,66682.554688,132542.000000,162870.953125,88549.312500,120542.000000,2615.760010,5402.700195,0.393376
171036.000000,69501.210938,161278.000000,144194.390625,98438.757813,95998.000000,141.959991,210.600006,0.393376
130182.601563,64923.875000,131410.000000,74292.117188,91343.820313,53302.000000,9389.519531,11673.719727,0.393376
130124.406250,60959.250000,139894.000000,139618.921875,86150.703125,106210.000000,30250.919922,41339.968750,0.393376
179326.812500,72308.437500,162531.000000,128451.953125,97231.742188,86579.000000,1217.159912,3214.080078,0.393376
105808.203125,61933.925781,111962.000000,124468.679688,84357.273438,96698.000000,199.919998,20818.619141,0.394184
155293.812500,67334.031250,151147.000000,152241.593750,101170.210938,98619.000000,222.599991,12135.419922,0.394184
130458.007813,62675.542969,136412.000000,151399.078125,82755.804688,119896.000000,2593.079834,41036.218750,0.394184
149836.203125,74134.179688,132458.000000,125944.554688,96484.953125,85546.000000,100.799995,135.270004,0.394184
153260.406250,65673.296875,152940.000000,135262.671875,90725.171875,97708.000000,726.599976,17133.929688,0.394184
132153.609375,65002.625000,133238.000000,112839.718750,88017.609375,84018.000000,12274.080078,32889.238281,0.394184
102461.406250,65683.703125,102231.000000,142635.359375,90558.804688,103223.000000,937.439941,10316.969727,0.394184
126261.007813,61409.644531,134745.000000,112114.796875,85471.476563,85965.000000,2321.760010,25973.460938,0.394184
137798.406250,61598.816406,146606.000000,118853.273438,88007.226563,88506.000000,14208.599609,30795.390625,0.394184
119673.601563,63494.703125,123521.000000,81007.914063,86542.250000,61345.000000,2349.479980,18665.640625,0.394184
165436.812500,66356.984375,163390.000000,153157.187500,95225.226563,105406.000000,4675.439941,13875.299805,0.394184
147913.812500,66629.179688,145487.000000,100582.437500,89156.296875,73935.000000,787.079956,133.649994,0.394184
128931.601563,64910.015625,130175.000000,114754.914063,89702.617188,83839.000000,186.479996,33652.261719,0.394184
134719.812500,64301.148438,137307.000000,94321.078125,92938.398438,66511.000000,10954.439453,16703.820313,0.394184
129540.007813,65921.750000,128782.000000,116999.398438,88797.593750,86350.000000,168.000000,6406.290039,0.394992
98249.406250,63053.265625,102118.000000,79748.757813,81451.460938,64166.000000,86.519997,127.169998,0.394992
111245.406250,61381.945313,118774.000000,87535.554688,80227.257813,71506.000000,152.039993,6399.000000,0.394992
112942.804688,61658.199219,120046.000000,108358.320313,84885.734375,83658.000000,574.559998,8466.120117,0.394992
125088.601563,61410.472656,133492.000000,93686.875000,88155.632813,69648.000000,637.559998,19529.910156,0.394992
150064.203125,68400.859375,143779.000000,126782.875000,92531.242188,89795.000000,84.839996,124.739998,0.394992
139157.406250,63750.441406,143055.000000,115374.835938,87713.945313,86203.000000,5216.399902,23621.220703,0.394992
160050.609375,69725.437500,150434.000000,143713.921875,95030.117188,99110.000000,110.879997,9646.290039,0.395800
92219.406250,59272.214844,101965.000000,83057.515625,78504.359375,69337.000000,8323.559570,12998.070313,0.395800
109467.601563,64102.835938,111915.000000,86262.960938,87829.625000,64367.000000,79.799995,5859.540039,0.395800
134676.000000,62119.953125,142082.000000,99349.320313,84262.421875,77270.000000,36.119999,90.720001,0.395800
186250.203125,69210.460938,176362.000000,199906.546875,96460.523438,135818.000000,362.879974,13674.419922,0.395800
144185.406250,69062.968750,136822.000000,128760.234375,97156.500000,86854.000000,14928.479492,5984.279785,0.395800
121371.601563,62940.328125,126377.000000,75002.757813,90208.679688,54489.000000,79.799995,345.059998,0.395800
142472.406250,70219.390625,132970.000000,115116.117188,91808.234375,82174.000000,4872.000000,24589.980469,0.395800
118715.406250,63967.683594,121626.000000,84360.359375,83592.500000,66138.000000,2097.479980,30910.410156,0.395800
128195.406250,62694.312500,134006.000000,97446.718750,85225.242188,74934.000000,38.639999,109.349998,0.395800
172767.609375,69959.765625,161843.000000,169669.078125,98458.695313,112935.000000,451.919983,6673.589844,0.395800
188948.406250,69378.726563,178483.000000,184940.281250,94545.398438,128195.000000,323.399994,63750.238281,0.395800
106961.406250,62586.589844,112002.000000,60697.558594,80040.960938,49698.000000,116.759995,13185.179688,0.395800
117390.601563,62296.531250,123495.000000,116733.117188,88328.523438,86611.000000,12363.959961,20921.490234,0.396607
138948.000000,63258.296875,143951.000000,122093.156250,86736.156250,92251.000000,134.399994,30580.740234,0.396607
137586.609375,64637.570313,139499.000000,101584.554688,87341.679688,76223.000000,14057.399414,24615.900391,0.396607
203000.406250,100201.367188,132771.000000,166469.515625,114826.125000,95011.000000,2109.239990,21573.541016,0.396607
163369.203125,68125.687500,157159.000000,181926.359375,90739.562500,131395.000000,150.360001,352.350006,0.396607
123874.203125,64400.671875,126058.000000,110657.398438,87863.093750,82538.000000,20412.839844,15628.139648,0.397415
98369.406250,61866.503906,104204.000000,89365.914063,79752.226563,73436.000000,70.559998,380.700012,0.397415
121032.601563,60582.394531,130929.000000,91397.875000,86213.437500,69477.000000,213.360001,17759.250000,0.397415
110331.007813,63230.988281,114353.000000,95012.398438,84541.476563,73653.000000,85.680000,447.929993,0.397415
118352.406250,62553.679688,123995.000000,69746.875000,88236.812500,51803.000000,238.559998,27218.429688,0.397415
140197.812500,63613.859375,144434.000000,115621.796875,91582.953125,82738.000000,115.919998,7827.839844,0.397415
177678.609375,69587.031250,167335.000000,141792.828125,88788.679688,104659.000000,160.440002,528.119995,0.397415
120808.804688,65539.695313,120802.000000,68449.914063,82362.093750,54466.000000,3491.039795,8150.220215,0.397415
150023.406250,65454.593750,150210.000000,108673.320313,93703.320313,76006.000000,441.839996,5543.640137,0.397415
91580.406250,62483.101563,96055.000000,62549.757813,79290.914063,51699.000000,35.279999,90.720001,0.397415
115669.804688,73948.515625,102511.000000,74928.835938,90037.156250,54539.000000,7099.679688,11152.889648,0.397415
137950.812500,63342.921875,142727.000000,99850.796875,89154.093750,73399.000000,4917.359863,23956.560547,0.397415
96355.804688,60141.851563,104998.000000,84307.437500,80945.414063,68258.000000,3438.959961,7837.560059,0.397415
102873.601563,61064.835938,110406.000000,88465.437500,88435.757813,65558.000000,5815.319824,6082.290039,0.398223
93659.406250,60462.210938,101519.000000,95507.156250,78907.218750,79323.000000,181.439987,19874.970703,0.398223
132343.812500,68266.171875,127051.000000,112582.679688,86616.085938,85183.000000,456.119995,25899.750000,0.398223
132541.203125,63410.937500,136983.000000,103907.156250,80956.546875,84115.000000,88.199997,166.050003,0.398223
170250.000000,67455.265625,165406.000000,141103.203125,91076.289063,101534.000000,99.119995,169.289993,0.398223
119680.203125,62598.660156,125296.000000,107262.117188,86315.445313,81440.000000,1349.880005,2824.469971,0.398223
137976.000000,64819.105469,139502.000000,144915.953125,91648.921875,103626.000000,120.959999,17838.630859,0.398223
147759.609375,62467.417969,155018.000000,117636.953125,87454.414063,88154.000000,8258.040039,12932.459961,0.398223
112083.007813,62305.730469,117894.000000,88578.835938,84802.976563,68454.000000,1301.159912,24905.070313,0.398223
105243.007813,61414.398438,112306.000000,100257.359375,82857.914063,79298.000000,7117.319824,28506.330078,0.399031
134522.406250,69827.414063,126255.000000,166303.187500,93598.125000,116443.000000,124.320000,357.209991,0.399031
